source,target,weight
903417819450224640,954124423,1
903622184282849281,2596413645,1
903638619889553408,740983399729401856,1
904765235353055232,813914393788481540,1
904829585820438530,738153522277945344,1
905920560,57742106,1
906428906982526977,869193235918454786,1
906620078,954124423,1
906855901,287843201,1
907259569642110976,954124423,1
907326037817782277,273648929,1
907326037817782277,586163145,1
907362566162202624,2596413645,1
908113812712300544,3244921294,1
908604396707221504,287843201,1
909115590547312641,302111485,1
91022662,954124423,1
911187894,2596413645,1
911219158976573440,126758373,1
911733592316891138,4330569813,1
912404732332924928,3089155533,1
912413546088103937,740983399729401856,1
912413546088103937,920368565575999488,1
912554449465360384,847176335214678016,1
91280659,738153522277945344,1
913083595727683584,2596413645,1
914534536083632128,813914393788481540,1
915246703967600646,2177097448,1
915682105639628800,4330569813,1
915820505336356865,67813133,1
915966288844832768,954124423,1
916744236208414721,954124423,1
916823055418216448,954124423,1
916827183309643777,2596413645,1
917488062216704000,3089155533,1
917522739056877568,954124423,1
917602608138686464,302111485,1
917632910,954124423,1
917728566791622656,586163145,1
917828058526052352,1681806914,1
917931633566609408,954124423,1
918151513628987392,287843201,1
918205963387072512,738153522277945344,1
918295123,2596413645,1
918499554764320768,1493926051,1
919074083559452672,738153522277945344,1
919219557688008704,869193235918454786,1
919273451743076353,1071964740,1
919273451743076353,3244921294,1
919323502422892544,2596413645,1
919378532299608064,954124423,1
919554370605285377,2596413645,1
919622839556337664,103990561,1
919622839556337664,16190478,1
919622839556337664,200785205,1
919622839556337664,21255118,1
919622839556337664,21447363,1
919622839556337664,26538229,1
919622839556337664,34262462,1
919622839556337664,428333,1
919622839556337664,557349587,1
919622839556337664,625651544,1
919622839556337664,702303494053634049,1
919622839556337664,704391334128394240,1
920021135231553536,2596413645,2
920137534947991553,954124423,1
920197571217309701,3244921294,1
920398697334263808,78523300,1
920715038998097920,78523300,1
921093828290981889,847735496633536512,1
921788579352891392,2596413645,1
922135974326493184,3244921294,1
922135974326493184,955730343021219840,1
92218788,287843201,1
922602816463499265,954124423,1
923490472680550400,287843201,1
92408522,738153522277945344,1
924427317107154946,2596413645,1
92460378,15738333,1
924619976924979200,2596413645,2
924844729921163265,813914393788481540,1
924910835260186624,869193235918454786,1
924939476144594944,302111485,1
925147068921929728,954124423,1
925169704100159488,2596413645,1
925839795489734657,3244921294,1
926104567867199488,954124423,1
926151317310939136,2596413645,1
926567269609672707,738153522277945344,1
926586217612939266,847735496633536512,1
926914093713448965,2596413645,1
927195245812609025,98996662,1
927292741783924736,302111485,1
927301385296609281,954124423,1
927658794359934978,302111485,1
927795651869532160,954124423,1
928752870450778118,2596413645,1
928798431438446592,813914393788481540,1
930139723,954124423,1
930214376,738153522277945344,1
930244136,954124423,1
93081569,920368565575999488,1
931610035855138816,1475796312,1
931933345155506177,302111485,1
932143584945541120,302111485,1
932250638439854080,954124423,1
933074384549498880,282055947,1
933099896264990720,954124423,1
933304401678049280,2596413645,1
933527721224916993,2596413645,1
933769186106626048,748506529087750144,1
934846481751736320,3089155533,1
935366736995479553,998122801109155840,1
935446034972422144,738153522277945344,1
935476297685446656,869193235918454786,1
935745228346155008,913113293073432576,1
936218073282969600,954124423,1
936316234957762560,954124423,1
936480111746015232,869193235918454786,1
93667083,302111485,1
936718566023299072,954124423,2
936732378529193985,3244921294,1
937134500852645888,2596413645,1
937408003539693568,954124423,1
937689579204874240,954124423,1
937754924,869193235918454786,1
937918189887021056,78523300,1
938128898705051648,813914393788481540,1
938478917089988608,954124423,1
938613388820672513,738153522277945344,1
938874048435515392,813914393788481540,1
939009317117747200,738153522277945344,1
939576020759433217,1387804657,1
939708743154987008,738153522277945344,1
941256782143479808,3244921294,1
94132483,954124423,1
942124692072271873,3089155533,1
942146270,954124423,1
942589523330043904,738153522277945344,1
942827754642436096,2596413645,1
943262426136481793,954124423,1
943381614813257729,738153522277945344,1
943618532,302111485,1
943924685259067392,302111485,1
945101967734566915,738153522277945344,1
945247229022846976,2596413645,1
945307203308748800,954124423,2
945422358038401029,282055947,1
945425070670864384,954124423,1
945673834488913920,954124423,1
945686254695342080,2596413645,1
946439096620199936,813914393788481540,1
946504297021411328,869193235918454786,1
946743592781049856,954124423,1
946881306,2596413645,1
947517423409942528,3244921294,1
947568272312070145,954124423,1
947623858751750144,954124423,1
947924480600494080,78523300,1
948393698383065088,1387804657,1
948640112929370113,2596413645,1
948731155033067521,954124423,1
948791747114659840,954124423,1
949044608612360193,993126970266476546,1
949071159831736320,4330569813,1
949310504,2596413645,1
949985927362838529,954124423,1
950193217143586816,954124423,1
950429508301197312,869193235918454786,1
950498635,198305999,1
950572626438709248,858178012486840321,1
95086000,1525739881,1
951033754830680064,813914393788481540,1
951134894943477760,954124423,1
951192329070825473,824943718302089216,1
951301514240380928,813914393788481540,1
951689456574255104,954124423,1
951888906131312640,287843201,1
952043965422931969,282055947,1
952555081852846080,2596413645,1
952697560304619520,98996662,1
952911347012001792,954124423,1
953400433497669632,2596413645,1
954096413553643521,346612013,1
954124423,25073877,1
954124423,273542042,1
954124423,292432829,1
954229325892608000,49946953,1
954399709778477056,738153522277945344,1
954519561449230336,2596413645,1
954662401412124677,869193235918454786,1
954684760944791552,954124423,1
954707450292183040,954124423,1
954739117,2596413645,1
955621356510556160,78523300,1
955905886685347841,954124423,1
956057382160871429,1071964740,1
956271373999132673,1071964740,1
956271373999132673,67813133,1
957239503361662976,954124423,1
957390650177150976,75081190,1
957759820219731968,954124423,1
957779632404746240,233952071,1
957891817197973505,2336640031,1
957973282468323329,954124423,1
958697093060849664,954124423,1
958937864129122304,954124423,1
959250639867047936,2596413645,1
959255791508312065,871650706381561856,1
959400842959847424,954124423,1
959535330255925249,954124423,1
959982638210732032,3244921294,1
960071070505193473,954124423,1
960088296650084352,282055947,1
960296838636146688,3375577991,1
960363228621672450,954124423,1
960609719428694016,78523300,1
960994743357292544,738153522277945344,1
961668430058409984,2596413645,1
961703155590422531,746617434153566208,1
962047175004844042,954124423,1
962209530154070017,954124423,1
962482871264071680,869193235918454786,1
962514316778876928,954124423,1
962717507273490432,586163145,1
963193976684769280,954124423,1
963354789924036608,869193235918454786,1
963364578896654337,3036199067,1
963616982728765440,954124423,1
964165116521603072,287843201,1
964565403467993089,98996662,1
964605172767916032,1071964740,1
964605172767916032,824943718302089216,1
964658316021587970,2596413645,1
964712126794387456,954124423,1
964725931720847360,2596413645,1
964855012995293184,985699131598557184,1
965259182,2596413645,1
965695152953192449,2596413645,1
965984209352429570,954124423,1
966165864402874369,813914393788481540,1
966184651936223232,2596413645,1
966251017879814144,954124423,1
966262903946006528,813914393788481540,1
966367052071096325,954124423,1
966491835802832896,391609413,1
966501350333825025,78523300,1
966603338476347392,3244921294,2
966721018608979970,954124423,1
966886033152344066,2596413645,1
967154579824619522,813914393788481540,1
967617559376908289,954124423,1
967753382348894209,3244921294,1
967758878,869193235918454786,1
968145641129078785,141641311,1
968584109596512261,954124423,1
968918437245472768,813914393788481540,1
969017676117901312,954124423,1
969060066002432010,1126515734,1
970351194370641920,1525739881,1
970385683029389312,2596413645,1
970399028415483904,813914393788481540,1
970471860738539520,738153522277945344,1
970516614,2596413645,1
970884857126506496,813914393788481540,1
971042971788472320,2596413645,1
971056688366276610,3244921294,1
971122936869351424,2596413645,1
971604575701565441,954124423,1
972224148469673984,738153522277945344,1
972261721938317318,2596413645,1
972587059448868865,78523300,1
973358729151201280,2857575905,1
974027269747261440,954124423,1
974669944662253569,813914393788481540,1
974933143034716160,954124423,1
975217231,2596413645,1
975225439886065665,954124423,1
975418881685753858,3244921294,1
975433429931188225,287843201,1
975452360964280321,1111381026,1
975716078495019009,2596413645,1
975897166903463936,954124423,1
976183937578958848,287843201,1
976533156621766656,3089155533,1
976584481304862720,3244921294,1
977570946541412352,302111485,1
977650298658480128,869193235918454786,1
977681923287015424,914534536083632128,1
978106207066996736,813914393788481540,1
978593669631619073,302111485,1
978673552928002048,3302455838,1
978673552928002048,586163145,1
978762580083822597,954124423,1
978818740195229696,67813133,1
979317765164199936,954124423,1
979785891060305920,285994737,1
980533221585649664,813914393788481540,1
981362658,2596413645,1
981759379912323072,98996662,1
982298753720815617,740983399729401856,1
982324820921798656,3244921294,1
982731116867194880,954124423,1
983065899715325952,98996662,1
983076919582384128,78523300,1
983085245393178625,742055549932445696,1
983219751668285440,302111485,1
983400959018766336,954124423,1
983549711427690496,705165834524696577,1
983733696586027008,738153522277945344,1
983749226692833281,954124423,1
984038683715174405,1071964740,1
984038683715174405,282055947,1
984039147320041473,954124423,1
984065019385122816,2177097448,1
984789063545905152,869193235918454786,1
984880453197889537,847176335214678016,1
985264165391659014,489762508,1
985274562744119298,801534913254195200,1
985296209945522179,489762508,1
986205754603573248,740983399729401856,1
986486563604316166,98996662,1
986830047599144960,2596413645,2
986830047599144960,738153522277945344,1
987009403420278784,813914393788481540,1
987370987472719873,954124423,1
987889012672253952,869193235918454786,1
987912182716219394,98996662,1
988121883844411392,954124423,1
988129151864406016,869193235918454786,1
988463591769628673,954124423,1
988532892883148810,708761200016936963,1
988602104498610176,23089228,1
988906524595531777,323669455,1
988960980548931585,78523300,1
989019064654811136,2596413645,1
989077858143399936,954124423,1
989231578776788992,954124423,1
98935662,954124423,1
990354188424097792,954124423,1
990745386158559232,954124423,1
990893058186203136,287843201,1
991409473767067653,954124423,1
991724641541672960,955730343021219840,1
992162995017940992,2596413645,1
992179858791915522,302111485,1
992401009992392705,98996662,1
992443496337309696,738153522277945344,1
992582039055556610,738153522277945344,1
992805000555384835,489762508,1
992906813057130497,287843201,1
992906813057130497,954124423,1
992961164442189824,93399809,1
992984924230647808,98996662,1
993112829455749120,3302455838,1
993211036684767232,78523300,1
993658529608273920,954124423,1
993953486776799232,1120055809,1
994863786636054528,898201032332857344,1
994939923265441792,2596413645,1
995446620870365185,2596413645,1
995833592671490050,954124423,1
996165078964686850,813914393788481540,1
996291522,738153522277945344,1
996354761279590401,954124423,1
996375996298420225,2596413645,1
996448246007447552,996448246007447552,1
996723248242053120,2596413645,1
996944546830446592,738153522277945344,1
997179478265692161,738153522277945344,1
997188403195236354,954124423,1
997538005920468992,813914393788481540,1
998372958879010816,813914393788481540,1
998549629531811841,2596413645,1
998834504646225920,98996662,1
999248280914624512,914534536083632128,1
999388520333627393,3244921294,1
999439446666858497,98996662,1
999694840379138048,2596413645,1
999792116044677120,287843201,1
999830570006990849,2596413645,1
999917044488290306,813914393788481540,1
999917044488290306,98996662,1
999927013514215426,759297396438425600,1
