id,mentioned_id,mentioned_screen_name
1009229437001347072,892880061266673664,RampsMAGARants
1009229437001347072,21677872,bonniemurphy
1009229437001347072,822801785379139585,di_plora
1009229437001347072,899829373339152385,Bmw2163Heart
1009229437001347072,232901331,dbongino
1009229437001347072,819369344752816128,Maggieb1B
1009229437001347072,36715753,Hoosiers1986
1009229437001347072,975217231,John_KissMyBot
1012528803858427904,19670226,ADL_National
1012528803858427904,822215679726100480,POTUS
1012528803858427904,988573326376427520,SecPompeo
1009570122204307456,846028220092891136,ConnieBarajas72
1009570122204307456,1114631166,ConservaMomUSA
1009570122204307456,261749735,steph93065
1009570122204307456,393190233,LeahR77
1009570122204307456,920021135231553536,USAHotLips
1009570122204307456,831307291517386753,TrumpGirlStrong
1009570122204307456,591505507,michaelbeatty3
1009570122204307456,69190453,LVNancy
1012137307858595840,163570705,repcleaver
1012414078386606081,51241574,AP
1012416231922651136,192071048,suzettegrillot
1012416231922651136,248829087,ahamitbilici
1012400298407546880,1876660194,ThomasWictor
1008412072835731458,966886033152344066,ClintonMSix141
1008439898561396736,822215679726100480,POTUS
1007765346713927680,22771961,Acosta
1009353769790865408,108352527,bbclysedoucet
1009353769790865408,4516255048,NadiaMuradBasee
1009353769790865408,73880716,ETemelkuran
1009414043533099010,29220591,RealBrittHughes
1012618781296766976,31697485,dw_sports
1012618781296766976,740819719347900418,dw_politics
1012757268792795137,36686040,RepMaxineWaters
1009207868048883712,25101996,kimguilfoyle
1009207868048883712,515846981,JusticeOIG
1011998877275181056,20713061,newtgingrich
1011998877275181056,25073877,realDonaldTrump
1009242320422801409,499138144,SMahmoodKazmi
1009538052400836610,449298869,WhiteResister
1012761882564886529,915480192965111808,meme_casual
1012142124681187329,36686040,RepMaxineWaters
1012715667877818368,1872999342,chuckschumer
1009088486371221504,17874544,TwitterSupport
1009508874603433984,17874544,TwitterSupport
1009196421172510720,261749735,steph93065
1009196421172510720,1936536769,phil200269
1009196421172510720,69190453,LVNancy
1009196421172510720,1171793868,pvtjokerus
1009196421172510720,3406938525,thebradfordfile
1009196421172510720,729716457802629120,VictorConservat
1009196421172510720,2167674121,CarmineZozzora
1009196421172510720,26900055,DrMartyFox
1008424598927564801,922185407571390465,VolkishFolklore
1009242409153257472,25073877,realDonaldTrump
1009242409153257472,935148134505828353,SecNielsen
1009242409153257472,822215679726100480,POTUS
1009003682057383936,819528339534843906,OCMediaorg
1008031265327538176,822215679726100480,POTUS
1008031265327538176,818910970567344128,VP
1008031265327538176,25073877,realDonaldTrump
1008031265327538176,1074480192,SenTedCruz
1008031265327538176,359403242,kelliwardaz
1008031265327538176,19739126,GOPLeader
1008031265327538176,54412900,DevinNunes
1008031265327538176,18166778,Jim_Jordan
1009116498810621954,16343974,Telegraph
1013039678830923776,1018222248,USSOCOM
1013039678830923776,25159286,CENTCOM
1008879214785789952,822215679726100480,POTUS
1009461815540142081,25073877,realDonaldTrump
1009536261483196416,17494010,SenSchumer
1012698673707270144,25073877,realDonaldTrump
1012779574114078720,132752344,boogiecousins
1012779574114078720,20346956,Lakers
1009258211545960448,2596413645,carrieksada
1012789264852049921,839099917121511425,BlueSea1964
1009491858689437696,822215679726100480,POTUS
1009491858689437696,818910970567344128,VP
1009491858689437696,1074480192,SenTedCruz
1009491858689437696,963480595,RepMarkMeadows
1009198127931371520,984306183476535296,politurco
1012706010216009728,385989819,HammerNation19
1009429136950087680,139499789,Fuctupmind
1009429136950087680,4746444355,Zelectrician
1009578720666050571,970207298,SenWarren
1013186497086967808,17629860,FBI
1013186497086967808,343452680,FBIWFO
1009462609941127168,17494010,SenSchumer
1012443543250534406,290061912,AlMonitor
1008735648457486339,131204770,laurawbush
1008738372183998467,131204770,laurawbush
1012589844772610048,205120642,ANGELAWHITE
1012589844772610048,2598986156,girlswaynetwork
1012589844772610048,106885588,Stillsbyalan
1009474675079073794,25073877,realDonaldTrump
1009474675079073794,11134252,GOP
1009486678669516800,963480595,RepMarkMeadows
1009486678669516800,818948638890217473,RepMattGaetz
1009486678669516800,18166778,Jim_Jordan
1009486678669516800,22055226,replouiegohmert
1009274742413484032,958064770019741696,1Romans58
1008924529358528512,833988769,CandiceBergenMP
1001517683370848258,23074563,cfpierce
1009569115428872192,20957871,scsazak
1009569115428872192,216477773,p_zalewski
1009569115428872192,277930075,hasavrat
1012714748583010305,2171193204,lana_rain
1012714748583010305,1035341136,Ger0L0
1012714748583010305,782625087270719488,HentaiAdvisor
1012714748583010305,948972024726261760,cumforhentai
1012714748583010305,704627899127635968,KittyPervert
1012714748583010305,715918668882907137,AlluringxAlita
1012714748583010305,2729926286,Hentai_Pics_
1012480342689628160,278124059,SenBlumenthal
1012791344820039680,1330457336,BillClinton
1009181354469179392,30973,Starbucks
1009491243963944960,2180371,Iran
1009491243963944960,27966935,khamenei_ir
1009491243963944960,1371618385,Rouhani_ir
1009491243963944960,47813521,JZarif
1013124190684278787,883067284301983744,zostko
1009428291672068097,985251416456531968,FacesAuschwitz
1009428291672068097,1101223129,agusalien
1009625957248872449,822215679726100480,POTUS
1009259583989116928,18247062,JudicialWatch
1009259583989116928,41634520,seanhannity
1013143549934620672,393190233,LeahR77
1009642981274669056,738153522277945344,dawg_lb
1009642981274669056,975217231,John_KissMyBot
1009642981274669056,822215679726100480,POTUS
1009642981274669056,818910970567344128,VP
1009642981274669056,818876014390603776,FLOTUS
1012425335739052032,822215679726100480,POTUS
1009129234810499074,959871347999600640,SoulWarrior1994
1009129234810499074,980793339573362688,Farberyanki
1009129234810499074,2689011192,americanzionism
1009129234810499074,746236470684311552,mahsti25metana1
1009129234810499074,214908555,afagerbakke
1009129234810499074,739430105664086016,EitanArvats
1009129234810499074,907346872104353792,ActivePatriots
1009140276110086144,25073877,realDonaldTrump
1009140276110086144,818910970567344128,VP
1009140276110086144,26487169,LouDobbs
1009140276110086144,822215679726100480,POTUS
1013132373821542401,64643056,RT_com
1013132675811545088,357686587,7hebadguy
1012768756408504323,1330457336,BillClinton
1013210882770440192,843498128292679682,ThisIsREngland
1009502255811215360,822215679726100480,POTUS
1009502255811215360,25073877,realDonaldTrump
1009502255811215360,818910970567344128,VP
1009502255811215360,818876014390603776,FLOTUS
1013066409977569280,4877729669,KaiserBob99
1013066409977569280,69008563,F1
1013066409977569280,108247668,ScuderiaFerrari
1011742305143939073,16305370,terrycrews
1009504317630382080,913539750149070849,DanCovfefe1
1013067697633026048,4877729669,KaiserBob99
1013067697633026048,69008563,F1
1013067697633026048,108247668,ScuderiaFerrari
1011659404742221825,17874544,TwitterSupport
1012795875851145216,17874544,TwitterSupport
1013216779974381570,1958001804,caminoveridico
1013216779974381570,843498128292679682,ThisIsREngland
1010974172204359680,818927131883356161,PressSec
1010974172204359680,935148134505828353,SecNielsen
1010974172204359680,20459404,AGPamBondi
1012947078874648576,849282187044192256,PandActivist
1012947078874648576,30444949,Marxistvegan48
1009466201901166593,822215679726100480,POTUS
1012874994550837248,999039760047001601,HerrAnders14
1012720187852894208,877932062208139264,ThisIsTexasFF
1012713863467290624,2866207078,H_Uncnsored
1012713863467290624,778434991,Miku_follower
1012713863467290624,776997269178454018,EcchiEcstasy
1012713863467290624,875416151370682368,VR_Hentai
1012713863467290624,835896868311814145,Goddess_BigBoob
1012713863467290624,3246224453,ilovepantsuECH
1012736095975563264,2221096082,UKPolDirRichard
896810229362446336,26487169,LouDobbs
777726529790881793,29523440,Lexual__
1012667152409563136,91239846,YasinKesen
1012667152409563136,489399217,cevheriguven
1012667152409563136,12,jack
1013032018177941510,25073877,realDonaldTrump
1013032018177941510,19394188,SenJohnMcCain
1013032018177941510,246769138,RepEdRoyce
1013032018177941510,2955485182,SenatorRounds
1013032018177941510,2856787757,SenJoniErnst
1013032018177941510,9624742,StateDept
1013032018177941510,75367781,HouseForeign
1013032018177941510,19139963,DanaRohrabacher
1012847455992365056,783214,Twitter
1012849327625129984,1330457336,BillClinton
1012849327625129984,1339835893,HillaryClinton
1012807057722966017,23089228,HeymanHustle
1012807057722966017,20265254,nyknicks
1012807057722966017,121254571,TheGarden
1013121438428028928,95731075,TwitterSafety
1012806459053215744,20265254,nyknicks
1012806459053215744,121254571,TheGarden
1013165429131567109,449298869,WhiteResister
1009225731862417410,822215679726100480,POTUS
1013087985473130498,755526466943713281,Cmon_reallynow
1013087985473130498,146958450,ragipsoylu
1013076793060986881,815942273305313280,_HijabKhan
1013076793060986881,803565959269191680,HaziqShahzad1
1013076793060986881,895695327520542724,WahidaMalik4
1013076793060986881,990993898276302848,EimmanF
1013076793060986881,182038760,SheikhAsfahan
1013076793060986881,876922299533770752,MirAshiq7861
1013076793060986881,795897373822251008,MahmoodNimra
1013079259181563904,805449024602075137,ExMuslimTV
