id,country
992453640995696646,DE
992534213961437184,DE
992348807890440192,TR
992536025913286657,TR
992536088811114497,TR
992536214673772546,DE
992536214673772546,FR
992536604723044352,DE
992536604723044352,FR
980525643585777669,DE
980525643585777669,FR
992536759920742401,DE
992536759920742401,FR
992486951180697601,TR
992538324379332608,TR
992504965183819777,TR
992539423303786496,TR
992493139914100740,TR
992539440068333569,TR
992540027694575621,DE
992540195051528192,DE
992541327526121474,DE
992541327526121474,FR
992501030364434432,DE
992542556440457216,DE
992483519241867266,TR
992543424669782017,TR
992544687159496705,TR
992470587527303169,XX
992548277471064070,XX
992512453350252545,DE
992512453350252545,FR
992549237983531008,DE
992549237983531008,FR
992499673079406592,TR
992549820962426882,TR
992551125420195841,DE
992553126078173184,RU
992553386150154240,DE
992553386150154240,FR
992553868486696960,TR
992516020291166208,TR
992554778646470657,TR
991184506441879552,TR
992554841548513281,TR
992495592722059264,TR
992556259223142400,TR
992557140048039936,DE
992557140048039936,FR
992558536726065152,DE
992558536726065152,FR
992564622682214402,DE
992564622682214402,FR
992565864196009984,DE
992551721321689098,DE
992567382521663488,DE
992351664827969536,DE
992351664827969536,FR
992567520925241351,DE
992567520925241351,FR
992567596431093762,TR
992454239577366534,FR
992571870431121408,DE
992521603102670848,TR
992574542215249921,TR
992556897432756226,DE
992556897432756226,FR
992574626080358401,DE
992574626080358401,FR
992576316397498368,DE
992577381763137536,DE
992577381763137536,FR
992578606466502656,DE
992579827029889024,DE
992583421539958784,TR
992580451968651264,FR
992583727720132608,FR
992431832800034817,TR
992584226867437568,TR
992584390445121536,DE
992274307148468225,TR
992584826652774401,TR
992529368504250368,TR
992585871038865408,TR
992586969925541889,TR
992587464840810496,TR
992500671206297601,TR
992588706379915265,TR
992589092239048704,FR
992592426727424000,TR
992593890548047872,DE
992595601811439617,TR
992596197415276544,FR
992598470723764225,DE
992388725245206534,DE
992388725245206534,FR
992598764324929536,DE
992598764324929536,FR
992610235738140672,DE
992584175009005568,TR
992611494037684224,TR
992612014135619585,DE
992612567762649089,DE
992612567762649089,FR
990917102566600704,DE
990917102566600704,FR
992612760684040192,DE
992612760684040192,FR
992461333848313856,TR
992612966213279744,TR
992613322745884682,DE
992613322745884682,FR
992501155958837249,TR
992614929176948736,TR
992615285667459073,DE
992615285667459073,FR
992396994915241984,TR
992615705123213312,TR
991321932028043265,XX
992618385274847233,XX
992618098539843592,TR
992620641818959873,TR
992472725368209410,TR
992621010892546048,TR
992538474501853184,DE
992621824591781888,DE
992622579562172416,FR
992623246473420800,FR
992558330706087937,TR
992623749785583616,TR
992623854630645760,TR
992436081667837952,RU
992624378935480320,RU
992529784142999552,TR
992625066801270785,TR
992626291517124608,DE
992626509616746496,DE
992626509616746496,FR
992521225929883649,TR
992628472571924480,TR
992609748875988997,DE
992609748875988997,FR
992629584075067392,DE
992629584075067392,FR
992526817662824448,DE
992631928674242560,DE
992169525842989059,DE
992169525842989059,FR
992634587871313920,DE
992634587871313920,FR
992252974075334657,DE
992252974075334657,FR
992640539576225792,DE
992640539576225792,FR
992573268820291587,DE
992642246641094656,DE
992294572020531200,DE
992643253295042560,DE
