author_id,tw_num,do_rt_num,get_rt_num
3774532275,1,1,0
378243066,1,1,0
37874853,1,0,1
37894015,1,1,0
379000801,1,1,0
379511585,1,1,0
3799846158,1,1,0
38027424,1,1,0
380648579,1,0,0
3809156482,1,1,0
38109190,1,1,0
3812437692,1,1,0
38125898,1,0,0
381321514,1,1,0
3814004733,1,1,0
381532454,1,1,0
382630039,1,1,0
38272228,1,1,0
382811232,1,1,0
383641543,1,1,0
3836463448,1,1,0
383859810,1,0,1
384094961,1,1,0
384434800,1,1,0
384582545,1,1,0
384592142,1,1,0
38554160,1,1,0
3863081907,3,3,0
3865350315,1,1,0
386874495,1,1,0
387813577,11,10,0
3885297494,1,1,0
3885412152,1,1,0
3886099279,1,1,0
3886339994,1,1,0
3894565992,1,1,0
3905580854,1,1,0
3914710333,1,0,0
3914878160,1,1,0
391609413,1,0,1
3917291002,1,1,0
391845440,1,1,0
392340964,1,1,0
392537035,1,1,0
39295587,1,1,0
392997096,1,1,0
393190233,1,1,0
394007526,1,1,0
394465802,1,0,0
3945972795,2,0,2
3949049181,1,0,1
3949525095,1,0,0
3958215027,1,1,0
3963688993,1,1,0
396572282,1,1,0
39669385,1,0,0
396921825,1,1,0
3974933355,1,1,0
39789671,1,1,0
3982634728,1,0,0
400444178,2,2,0
4006650737,1,1,0
400798557,1,1,0
4019441069,1,1,0
40222517,1,1,0
402744581,1,1,0
402866649,1,1,0
403089515,1,1,0
403436252,3,1,2
403693672,1,1,0
40378886,1,1,0
403814766,1,1,0
4046198833,1,1,0
404794945,1,1,0
4054516822,2,1,0
4061819614,1,1,0
4068330861,1,1,0
407243453,1,1,0
4077784348,1,1,0
408923032,1,1,0
409697836,1,1,0
4100525847,1,1,0
41029225,1,1,0
4109338873,2,2,0
4115888592,1,1,0
4118915187,1,1,0
41226562,1,1,0
412522465,1,1,0
41421038,1,1,0
414563038,1,1,0
4150911455,1,1,0
415605847,1,0,0
415899014,1,1,0
416188366,1,1,0
4166090062,1,1,0
4172714567,1,1,0
4175166177,1,0,1
4185143260,1,1,0
4185510494,1,1,0
418723922,1,1,0
419654955,1,1,0
4197638673,1,1,0
42037660,1,1,0
4204725852,1,0,0
420629175,3,2,0
4214916976,2,2,0
4215316033,1,1,0
42166999,1,1,0
42171187,1,1,0
4218752428,1,1,0
42284908,2,2,0
42352660,1,1,0
42512548,1,0,1
42566866,1,1,0
4262820400,1,1,0
426826592,1,1,0
4275053673,1,1,0
427674597,1,1,0
42794011,1,1,0
428333,1,0,1
428531982,1,1,0
428580394,1,1,0
42961642,2,2,0
42974503,1,1,0
429900401,1,1,0
42991358,1,1,0
4303301236,1,0,0
43059212,1,1,0
4308650975,1,1,0
4311982647,1,1,0
431243129,1,1,0
4316030539,1,1,0
432557320,2,0,0
4330569813,14,2,8
4344335373,1,1,0
43549515,1,0,1
435725661,2,0,1
4360506140,1,0,0
436327057,1,1,0
4373238021,1,0,1
438041673,1,0,0
4383818914,1,1,0
439528396,1,1,0
440268012,1,1,0
441471869,1,1,0
442229258,1,1,0
4426389974,1,0,0
4427241869,1,1,0
444994317,1,1,0
445714821,1,1,0
4460767336,2,0,0
4467729978,1,1,0
44792632,1,1,0
4483760655,1,1,0
4485804029,1,1,0
4492053633,1,1,0
4496497823,3,3,0
4497978149,1,1,0
4501155257,1,0,1
4501709003,1,1,0
4502531180,1,0,0
451264901,1,1,0
4524892829,1,1,0
4526348361,11,11,0
45265619,1,0,1
452728325,1,1,0
4547821336,1,1,0
454811069,2,2,0
45487359,1,1,0
455830743,2,1,0
456193362,1,0,0
45633179,1,1,0
45670020,1,0,0
456731432,1,1,0
45706278,1,1,0
45741687,1,1,0
457779786,1,1,0
457984599,1,0,0
459285651,1,1,0
4596035604,1,1,0
4613027595,1,1,0
4615358896,1,0,0
461627543,1,1,0
462197205,1,1,0
462515508,1,1,0
4628573236,1,1,0
463256612,1,0,4
4634817700,1,1,0
4643555476,1,1,0
46442765,2,0,1
4649600990,1,1,0
465148464,1,1,0
465187631,1,0,1
465840000,1,1,0
465967911,1,1,0
4664975002,1,1,0
466910067,1,1,0
46705928,1,1,0
46768553,1,1,0
467979477,1,1,0
468140684,1,1,0
46832848,1,0,1
468572332,1,1,0
468949816,1,1,0
469509327,1,0,1
46955683,1,1,0
4696541605,1,1,0
469662610,1,1,0
470461806,1,1,0
4708906462,1,1,0
4710256600,1,1,0
4717892303,3,0,3
4725400273,1,1,0
4730234660,1,1,0
473528903,1,1,0
47386564,1,1,0
47440641,1,1,0
47465998,1,1,0
475555104,1,0,1
4774933922,1,1,0
4776757226,2,2,0
477849412,1,1,0
4784596178,1,1,0
4787895467,1,1,0
478830505,1,1,0
480479272,1,1,0
48081096,2,2,0
4808225433,1,0,0
4808618241,5,5,0
48113045,1,0,0
481299610,1,1,0
48140042,1,1,0
482278502,1,1,0
48254061,1,0,1
482646813,1,1,0
4826939351,2,2,0
4828339398,1,1,0
48312928,1,1,0
4831914012,1,1,0
48337612,1,1,0
4842309661,1,1,0
484352322,1,1,0
4843691704,1,1,0
48488561,1,0,1
484980949,1,1,0
48500707,1,1,0
4851055871,1,1,0
4852100926,1,1,0
4852463193,1,1,0
4858778547,1,0,1
485999830,1,1,0
48606399,1,1,0
4862175883,1,1,0
486300564,1,1,0
4866566489,1,1,0
4870448651,1,1,0
4875138089,1,1,0
487769182,1,1,0
48781212,1,0,0
487834443,1,0,0
4880060739,1,0,1
4881410062,1,1,0
4891053359,1,1,0
489762508,3,0,4
4898091,1,0,1
4899354976,1,1,0
4900169646,1,1,0
490794413,1,1,0
4908724512,1,1,0
4909638158,1,1,0
4909948916,1,0,0
4924907403,1,1,0
492833134,2,1,1
493509940,1,1,0
49384107,1,1,0
493935668,1,1,0
49451747,1,0,1
494829052,1,1,0
49491544,1,0,1
49530277,1,1,0
49569608,1,1,0
496003232,1,1,0
49694359,1,1,0
4970411,1,0,0
49770741,4,4,0
497747503,1,1,0
49776499,1,1,0
49826596,1,1,0
498305032,1,1,0
49840770,2,2,0
49892393,1,1,0
49907425,1,1,0
49909696,1,0,0
499230066,2,0,2
49946953,17,3,9
500216858,1,1,0
500444558,2,2,0
500642630,1,1,0
500704345,1,0,1
50258410,1,1,0
50620221,1,1,0
506536036,1,1,0
50769180,1,0,1
50797952,2,0,2
509123425,1,1,0
50912893,1,0,1
50948136,1,1,0
51007606,1,0,1
510249048,1,1,0
512327871,1,1,0
51271663,1,1,0
513497583,1,0,0
513748292,1,1,0
51712493,1,1,0
519860717,1,1,0
520847919,1,1,0
521142615,1,1,0
521407671,1,1,0
523439297,1,1,0
523551734,1,0,1
524863586,1,1,0
525643804,1,1,0
526110917,3,3,0
526300815,1,0,1
526698257,1,0,1
526700462,1,1,0
527658453,1,1,0
52871121,2,0,0
529821246,1,1,0
53045353,1,1,0
531209621,1,1,0
531478369,3,3,0
531627880,1,0,0
532420671,1,0,1
532634600,1,1,0
534567002,1,1,0
534943378,1,1,0
53524865,1,1,0
536068379,1,1,0
53769490,1,1,0
540115317,1,1,0
54081437,2,0,0
542961492,1,1,0
543787955,1,1,0
543839257,1,1,0
544891996,1,1,0
545146690,2,2,0
545173171,1,1,0
545670603,1,1,0
545864291,1,0,0
54669026,1,0,0
547089105,1,1,0
547959257,1,1,0
548357566,1,1,0
548401368,1,1,0
549593369,1,1,0
551590272,1,1,0
551845603,1,1,0
552245790,1,0,1
552255658,1,1,0
552366643,1,1,0
552679436,1,1,0
553643100,1,1,0
55377691,1,1,0
554332048,1,1,0
556246733,1,1,0
556969755,1,1,0
556982421,1,1,0
557046603,1,0,1
557211434,1,1,0
557212148,1,1,0
557349587,1,0,1
557965039,1,1,0
55829777,1,1,0
55874135,1,1,0
559007976,1,1,0
559628052,1,1,0
559821741,1,1,0
561100654,1,1,0
561310591,1,1,0
562321855,1,1,0
562879928,1,1,0
563301375,1,1,0
56512634,1,1,0
565501978,1,1,0
565648216,1,1,0
565857247,1,1,0
566817110,1,1,0
56722688,1,1,0
56733855,1,1,0
568713981,1,1,0
56957751,1,0,0
570824456,1,1,0
574490430,1,1,0
575556493,1,1,0
576540754,1,1,0
577044480,1,1,0
57734851,1,1,0
57742106,1,0,1
57797961,1,1,0
578605417,1,1,0
57900261,1,1,0
58007320,2,2,0
580510126,1,1,0
580829419,2,2,0
581307829,1,1,0
5820162,1,1,0
5820642,1,0,0
58350538,1,1,0
58557349,1,1,0
586163145,15,2,14
587451697,1,1,0
587613718,1,1,0
589126560,1,1,0
590951992,1,1,0
591351748,1,1,0
591505507,5,1,3
592127331,1,1,0
59333752,1,1,0
59644757,1,1,0
59651331,1,1,0
598468186,2,1,1
599497225,1,1,0
600145619,1,1,0
600509420,1,1,0
601189357,2,2,0
605731629,1,1,0
605958863,1,1,0
608471241,1,0,1
608524861,1,1,0
609398113,1,1,0
61028432,1,1,0
610341256,1,1,0
611428179,1,0,1
613071427,1,1,0
615030317,1,1,0
615217292,2,1,1
615444672,1,1,0
616600310,1,1,0
616755810,1,1,0
617066564,1,1,0
61799528,1,1,0
618011830,4,0,3
618415293,1,1,0
61842118,1,1,0
61866666,1,1,0
621511877,1,1,0
621994135,1,1,0
62306258,1,0,2
623821978,1,0,0
624319087,1,0,0
624795117,1,1,0
625336683,1,1,0
625651544,1,0,1
626042764,1,1,0
627079365,1,1,0
628979942,1,1,0
630593966,1,0,0
630605198,1,1,0
632378545,1,1,0
632447738,1,0,0
634311232,1,1,0
634806413,2,2,0
63532628,1,0,0
635685492,1,1,0
63860918,1,1,0
63971647,1,1,0
63996778,1,0,1
64053980,1,1,0
64353966,1,0,1
64753536,1,1,0
65130364,1,1,0
65386810,1,1,0
65493023,1,0,1
65498327,1,1,0
65593104,1,1,0
66011052,1,1,0
66034438,1,0,0
66190543,1,1,0
66428434,1,1,0
66732993,2,0,2
66803143,1,0,1
67322084,1,0,0
67514751,1,1,0
67704063,1,1,0
67813133,18,7,7
69190453,1,1,0
69231187,1,0,0
69773058,1,0,0
69998229,1,1,0
700093490,1,1,0
700753804325625856,1,1,0
70082883,3,3,0
700853138794770432,1,1,0
701188479305166848,1,1,0
701258640460632064,1,1,0
702303494053634049,1,0,1
702563472937103360,2,2,0
702676013814325248,1,1,0
703140816827523074,1,1,0
703292253851283456,1,1,0
703382437997445120,1,1,0
703757774337892352,1,1,0
703789363763793920,1,1,0
704391334128394240,1,0,1
704765946905411584,1,1,0
70477603,2,2,0
705115632639971328,1,1,0
705165834524696577,4,0,5
705408746705559552,1,1,0
705443103394562049,1,1,0
705471860482416640,1,1,0
706189400829513728,3,3,0
706227461130833921,1,1,0
707025944389681152,1,1,0
707231479047315456,1,0,1
707383117510672384,1,1,0
707843109309124608,1,1,0
708199243,1,1,0
708518866268213249,1,1,0
708754152,1,0,1
708761200016936963,1,0,1
708789388969259008,1,1,0
709585014,1,1,0
71026275,1,1,0
710967378763354112,1,0,1
711039715827261443,1,1,0
711673498817728512,1,1,0
712032670906241025,1,1,0
712036384962420737,3,0,2
712690051201695744,1,1,0
712939219,2,1,1
713050951507173378,1,1,0
71311025,1,1,0
713432968224763904,1,1,0
713596213564727296,1,0,1
713971816679604224,2,2,0
714155141763567616,1,1,0
714231785702481921,1,1,0
714474744,1,1,0
71473842,1,1,0
714878737381101568,1,1,0
714960585079664641,1,1,0
715046844,1,1,0
715070784,1,0,1
715176126323286016,1,1,0
715190034866028544,1,1,0
715286343023267841,1,1,0
715338876408045569,1,1,0
716277987428044801,1,1,0
716385225585115136,1,1,0
716666907898810368,1,1,0
716786048131600384,1,1,0
716800970,1,1,0
717069654158655488,1,1,0
717088442774069250,1,1,0
717755642144886784,1,1,0
717827133276553218,1,1,0
717864675283767296,5,5,0
717887427260653570,1,1,0
718600146619990017,2,1,0
718816526279712768,1,1,0
718885145869201408,1,0,0
719153440107204608,2,0,1
719226983,1,1,0
719575907166470148,1,1,0
720334576883601408,1,1,0
720696015192334336,1,1,0
720707740578881536,1,1,0
720947725,1,0,0
721041726647988231,1,1,0
722150503371710465,1,1,0
722528529716383744,1,0,1
722861525124259840,1,1,0
722878375,1,1,0
722904913034907650,2,2,0
723282978101547008,1,1,0
723505836,1,1,0
723740118687731713,1,1,0
723787212274302976,1,1,0
72445782,1,1,0
724984265994285056,1,1,0
725056094192701444,1,1,0
725064846056640512,3,2,1
725426968888397824,1,1,0
725931718805315584,1,1,0
726492410725978113,1,1,0
726567709023023104,1,1,0
726842340640362497,1,1,0
727285854,1,1,0
727623313120493570,1,1,0
727769537643487232,1,1,0
728245725729947652,1,1,0
728699618339520512,1,1,0
728989901111365632,1,1,0
729344966,1,1,0
729731154870439936,1,0,1
730109108863393792,1,1,0
730389252857602053,1,1,0
73048654,1,1,0
730693248147030016,1,0,1
731251646299275264,2,2,0
731264289579798528,1,1,0
731313557975916544,1,1,0
731566579,1,1,0
731608385645318144,1,1,0
73181712,1,0,0
73196440,1,1,0
732020123389820929,1,1,0
732388003,1,1,0
732749931425988608,1,1,0
732778069996380161,1,1,0
733357077783945216,1,1,0
733681410234425344,1,1,0
733860272260055040,1,1,0
734335531,1,0,0
73438641,1,1,0
735024071843426304,1,1,0
735086172,2,0,2
7356072,1,1,0
735694626,1,1,0
735866295481208832,1,1,0
736290942626320386,1,0,0
736485182887333889,1,1,0
736517645722259457,1,1,0
736584008738308098,1,1,0
736706785394888705,1,1,0
736930835765420036,1,1,0
736959136164806657,1,0,0
737273232269705216,1,1,0
737503514,1,1,0
737506416710160384,1,0,0
738080573365702657,2,0,0
738153522277945344,103,28,164
738275979324329984,1,1,0
738401208574971904,1,1,0
738977139173646337,1,1,0
739068463,1,1,0
739099664553791488,1,1,0
739140970575433728,1,0,1
739515266749616128,2,1,0
73964776,1,0,0
739689692,1,1,0
73988914,1,1,0
740465639870107648,1,1,0
740983399729401856,22,2,8
740995314266558464,1,1,0
740998882746896386,1,1,0
741068948905578500,1,0,1
741201901501489152,1,1,0
741294959739981824,1,1,0
742055549932445696,1,0,1
742081031067607041,1,1,0
74251732,1,1,0
74259290,1,1,0
742633039914799104,1,1,0
742874130874126336,1,0,0
74289894,1,1,0
74311481,1,1,0
743796466771202048,1,0,1
744054688073523201,1,0,1
744584800556711936,2,1,1
745320470891880449,1,1,0
745412916950642688,1,1,0
745980963411267587,1,1,0
746134043318640644,1,1,0
746236470684311552,2,0,2
74628767,1,1,0
746617434153566208,1,0,1
747199065520148481,1,1,0
748339867,1,0,0
748506529087750144,13,10,2
74854742,1,1,0
748915646344273920,1,1,0
749097009835978754,1,1,0
749218263977066496,1,1,0
749469287681658880,2,2,0
749857631066550272,1,1,0
749953408883367937,1,1,0
750063120392003584,1,1,0
75009404,1,0,0
75081190,1,0,1
751281974,1,0,1
751482453534056449,1,1,0
751482605334241280,1,1,0
752120031434145792,1,0,0
752281899880607744,1,1,0
752359089338998784,1,1,0
752533937038188544,1,0,1
75286298,1,1,0
753029601610330117,1,1,0
753260674164195328,2,2,0
753415806,1,1,0
753739251527876608,2,1,0
754101056,1,0,0
754519090555793408,1,0,0
754710014032351232,1,1,0
754760616351567872,1,1,0
754894004328787968,1,1,0
755266896,1,1,0
755482909260251136,1,1,0
755562040811409408,1,1,0
755586520619192320,1,1,0
755681955811827712,1,1,0
755736744809508865,1,1,0
755826384,1,1,0
755893080373366784,1,1,0
756648728677711872,1,1,0
756667245036568576,1,1,0
75688692,1,1,0
757355116785577984,3,0,1
757585151530455040,1,1,0
757637664,1,1,0
757662729796628481,1,1,0
757683486618628096,1,1,0
757742231251845120,1,1,0
757762696095862784,1,1,0
758116173154230272,1,1,0
758429608928608256,1,1,0
759066443090624512,1,1,0
759091893938499585,1,1,0
759110604456095746,1,1,0
759251,1,0,0
759297396438425600,4,0,5
759430510204424192,1,1,0
759446440263372805,1,0,1
759701001741799424,1,1,0
760054472,1,1,0
760255112317116416,1,1,0
760343252486664192,1,1,0
760434094744412178,1,1,0
760477128328523776,1,1,0
760853723052642304,1,1,0
761298446183792640,1,1,0
761357721538932736,1,1,0
761380526,1,1,0
761675819471089664,1,1,0
76184375,1,0,1
762188209325416448,2,2,0
762944976871366656,1,1,0
764665956148752384,1,1,0
764789867507175424,1,1,0
764862407214759937,1,1,0
765108696615677952,1,1,0
765193688322482176,1,0,1
765426667,1,1,0
765754459406364672,1,1,0
765900659128426496,2,1,1
76611598,1,1,0
766249603,1,0,1
766358628,1,1,0
766432781035536384,1,1,0
766745478,1,1,0
766939328220192768,1,1,0
767072603278159872,1,1,0
767223706850619393,1,0,1
767694208945778688,1,1,0
767855008276701185,1,1,0
768127225484849156,1,1,0
768268429031641088,1,1,0
769134990701502464,1,1,0
769442234190196736,1,1,0
770598560,1,1,0
771123865393229824,1,1,0
77113079,1,1,0
771820890,1,1,0
771825384744685568,1,1,0
771983315737931776,1,1,0
77295149,1,1,0
773204726938791936,1,1,0
773301629734952960,1,0,0
773494189921280000,1,1,0
773687310273671168,1,1,0
774748104230928384,1,1,0
775114926536790016,1,1,0
775432673439338497,1,1,0
776180524754800641,1,1,0
776913688250888192,1,1,0
776980886180929536,1,1,0
777452214,1,1,0
777697478233645058,1,1,0
777949367328210944,1,0,1
778258054802444288,1,1,0
779154705209581568,1,1,0
779309733396099072,1,1,0
779789420111298560,1,1,0
779803894809440256,1,1,0
779856929350938624,1,1,0
780578071896133632,1,1,0
780581933482807296,1,1,0
780875904499286016,1,1,0
780944986007334912,2,2,0
780959238638047233,1,1,0
781088330,1,1,0
78135684,1,1,0
782041195035975680,1,1,0
782693155720138752,1,1,0
782861978612162560,1,1,0
782992350993911808,1,1,0
782992706616393729,3,0,1
783072928430555138,1,0,1
783458285756166144,1,1,0
783496207175790592,1,1,0
783504602025103362,1,1,0
784576800362008576,1,1,0
784761251150692357,1,1,0
784852856473956353,1,1,0
78523300,3,0,46
785283386109722624,1,1,0
785335379138338816,1,1,0
785791599867559936,1,1,0
785954323729571840,1,1,0
786008863115976704,1,1,0
786309892990574592,1,0,0
786311117656195072,1,1,0
786750012671741952,1,1,0
786752147702575104,1,1,0
786764,1,0,0
78701794,1,1,0
787699383999619072,1,0,1
787723356447596548,1,1,0
787929838774517760,1,1,0
788432058628526080,1,1,0
788524,1,0,0
788654438453948416,1,1,0
788782854025207813,1,1,0
789033010637209600,1,1,0
789184879783088128,1,1,0
789290299583496193,1,1,0
789300582435565570,2,1,1
789307401958727680,1,1,0
78968880,1,1,0
790205666916966402,3,1,2
790315712690524160,1,1,0
790960259435261952,1,1,0
791841379,1,1,0
791964055,1,1,0
792069467878588416,1,1,0
792382844731437056,1,1,0
792425445929078788,1,1,0
792536417461297152,1,1,0
792907997529772032,1,1,0
794245704327823366,1,1,0
794563208,1,1,0
794670658751864833,1,1,0
794855113282174976,1,0,0
794993319013064704,1,1,0
795010194254209026,1,1,0
795381069709266945,1,1,0
795482561443168256,1,1,0
795782749739053057,1,0,0
796019724387815424,1,1,0
796224801366949888,1,1,0
796385860975493120,2,0,1
796403983476736000,1,1,0
796580885747232768,1,1,0
797116675,2,2,0
797202067848921096,1,1,0
797263257249730560,1,0,0
797298083914608640,1,1,0
797961538271318016,1,1,0
798250483324317696,2,1,1
798250897,1,1,0
798305099634409472,2,2,0
798970495664353280,1,1,0
798992675328446464,1,0,1
799389353655095296,1,1,0
799477756572614656,1,1,0
799609981121138690,1,1,0
799949130386776064,1,1,0
800137961861890048,1,1,0
800452747413700608,1,0,0
800501342653399040,1,0,0
800749669152215040,1,1,0
801172894646763524,2,2,0
801298237613375489,1,1,0
801411007461593088,1,1,0
801534913254195200,3,0,3
801556585688498176,1,1,0
801707976520253440,1,1,0
801876800951357440,1,1,0
802263507597139968,4,0,4
802277427363934209,1,1,0
802278902634790912,2,2,0
802539694407950336,1,1,0
802899960,1,1,0
802901766459314176,1,1,0
802976483517968384,1,1,0
803129760771637248,1,0,1
803257285267091456,1,1,0
80330381,2,0,2
803402775023517698,1,1,0
803404043511091200,1,1,0
803745857292140544,1,1,0
803814001054392324,1,1,0
804026070844526594,1,1,0
804382682293698565,1,1,0
804770735159971840,1,1,0
805480757334601728,1,1,0
805830496433278976,1,1,0
805944258,1,1,0
806465743957225474,3,0,2
806562634803855360,9,8,0
806847397812989952,1,1,0
807588597058641920,1,1,0
807706893154193408,1,1,0
808185742753079296,1,1,0
808658474297163777,1,1,0
808802753518637058,1,1,0
809145772285591552,2,0,1
809178610422710277,1,1,0
809194871843979264,1,1,0
809198064657399808,1,1,0
809342980129751040,1,1,0
809542214711996420,1,0,0
809581127501385728,1,1,0
809705011504697346,2,0,0
809869931785306113,1,1,0
810325364434030592,1,1,0
811039372208316417,2,2,0
811487629732519936,1,1,0
812331150551040000,1,0,0
812436484359852032,1,1,0
812454149912662017,1,1,0
812503502039764993,1,1,0
812770317642985476,1,1,0
813193090693533696,1,1,0
813785490361028609,1,1,0
813914393788481540,43,1,70
814162768018411520,1,1,0
81467738,1,0,0
815214370250719232,1,1,0
815288374827352064,1,1,0
815445612934139904,1,1,0
815599477524336640,1,1,0
815601484729434113,1,1,0
815604836414722048,1,1,0
815619285225615360,1,1,0
815619858637459457,1,1,0
815729427493613568,1,1,0
815752038487392256,1,1,0
816717166900809729,1,1,0
816810658381656064,1,1,0
817031627910053888,1,0,0
817151954799431681,1,1,0
817214594024239104,1,1,0
817331770827870209,1,1,0
817449848559386626,1,1,0
817508377702072320,1,1,0
817578873856659457,1,1,0
817783920871649280,1,1,0
818156090982445056,1,1,0
818440741760405504,1,1,0
818498124645879809,1,1,0
818983055557656577,1,1,0
818988402016219136,1,1,0
819535337886191616,1,0,0
820038020527112192,1,1,0
820100954515210245,1,1,0
820285218129068032,1,1,0
820412996291805184,1,1,0
820660623679913984,2,2,0
820670672850604032,1,0,1
820805320049967104,1,1,0
820872410064887809,1,1,0
821014010128637953,1,0,1
821197448223850497,1,1,0
821401703610273798,1,1,0
821622097214636034,1,1,0
821909775751479297,1,1,0
822185156,1,1,0
822203952116551680,1,1,0
822275117342281729,1,1,0
822304321622523904,1,1,0
822840879077462017,1,1,0
822874459447107584,1,1,0
822901284655210497,1,1,0
822988740905861122,1,1,0
823164555115331584,1,1,0
823179478956437504,1,1,0
823208050601267200,1,1,0
823244697711812608,1,1,0
823416009763627008,1,1,0
823516964,1,0,1
823571457649184768,1,0,1
823715783708733441,1,1,0
823734730642391045,1,1,0
823963005734047749,1,1,0
824195225841180673,1,1,0
824632347773595649,1,1,0
824943718302089216,5,0,6
825038962272120832,1,0,1
825708772504936448,1,0,0
825850178926235649,2,1,1
826104850194653186,1,1,0
826170210776449024,1,1,0
826550703258791937,1,1,0
826730611,1,1,0
82674228,1,1,0
827666344065634304,1,1,0
827668238288961540,1,1,0
827973944846249985,2,2,0
828056543278960641,1,1,0
828277705133027328,1,1,0
828288871075086336,2,2,0
828587071400976384,1,1,0
828627471608184832,7,0,0
828655316942385153,1,1,0
829110039092813829,1,1,0
829206914496094209,1,1,0
829636676305645575,1,1,0
829833949711052805,1,1,0
830095198235533312,1,1,0
830179030888505345,1,1,0
830216254208278528,1,1,0
830319361831284737,1,1,0
830328267055968257,1,1,0
830337618147631106,1,1,0
830938544130707456,1,1,0
831172800878637056,2,1,1
831674658508402688,1,1,0
831974647499481094,1,1,0
832301994517880836,1,1,0
832332519500550145,1,1,0
832363119158710273,1,1,0
832441166058500096,1,1,0
832489914407096321,1,1,0
833263613276200962,4,4,0
833376292930101248,1,1,0
833398190204391425,1,1,0
833781028657303552,1,1,0
833804295518748673,1,1,0
834426732593737732,1,1,0
834888200862695428,1,0,1
835227434681184257,2,0,2
835229745407279105,1,1,0
835240840100528128,1,1,0
836040187213799425,1,1,0
83693449,1,1,0
837075744887033856,1,1,0
83711992,1,0,1
837200388902223872,1,1,0
837200943225589760,1,0,1
837369911198502912,1,1,0
837401694291947520,1,1,0
837558956310441984,1,1,0
837641205060157440,2,2,0
837792786,1,1,0
837813469701341184,1,1,0
83784709,1,0,0
837856498835283970,1,1,0
838046850238271489,2,2,0
838146381726396416,1,1,0
838261279,1,1,0
838434725702291456,1,1,0
838748864416985088,1,1,0
839099917121511425,2,2,0
839159320113741824,1,1,0
839527911053012992,1,1,0
839656453313032192,1,1,0
839935334343454720,16,6,3
840068531819446272,1,0,0
840109691610980353,1,1,0
840703928371146752,1,1,0
840781105661923329,1,1,0
841023932694171648,4,3,1
841051239408386048,1,0,1
841669206,1,0,1
842134110055346176,1,1,0
842352838416121860,1,1,0
842378744,1,0,1
842392419446358016,1,0,1
843074762,1,1,0
843854788999761920,2,2,0
844671755675471876,1,1,0
844981691953369088,1,0,1
845397028397989888,1,1,0
845415858461691904,1,1,0
845426861110910976,1,1,0
845579243149017088,1,1,0
845832891720359936,3,3,0
846115757125722113,1,1,0
84613819,1,1,0
846248226,1,1,0
846566528103329792,1,0,1
84665395,1,0,0
846698888572653568,1,1,0
846707484651868161,1,1,0
846818508780507137,1,1,0
847176335214678016,5,0,7
847735496633536512,14,0,17
847838400006811648,1,1,0
847840651,1,1,0
847845464489824256,1,1,0
848262518002692096,1,1,0
848581448693055488,1,1,0
848987127815778304,1,1,0
849242888827437056,1,1,0
849263658836393984,1,1,0
849282187044192256,1,0,2
849311389843951620,1,1,0
849428058901811202,1,1,0
850408392925499392,1,0,1
850454504315158528,1,1,0
850456857516929025,1,1,0
850503203418365953,1,0,0
85090936,1,1,0
851469704321355777,1,0,0
85170677,1,1,0
852080917594165248,1,1,0
852249875928539136,1,1,0
853034127234220032,1,1,0
853686128565727232,2,0,2
853749548166004736,1,1,0
854050332321730565,1,1,0
854121167405371392,1,0,1
854478609649676288,1,1,0
854533997942239233,1,0,0
855019522188693505,1,1,0
855063973485576194,1,1,0
855302281494904833,2,2,0
855412122469183488,1,1,0
855434533864431616,1,0,0
855586120968675329,1,0,0
855820842,1,1,0
855894793,1,1,0
856076690828791808,1,1,0
856090199926988800,1,0,1
856227994528075776,1,1,0
856408498208260096,2,2,0
856648035757064192,1,1,0
856768205502722051,1,1,0
857265942857998338,1,1,0
857280199498518529,1,1,0
857562231076212736,1,1,0
858178012486840321,2,0,2
858251758535102465,1,0,1
858790351523397632,1,1,0
859843007255793664,1,1,0
86005228,1,1,0
860204785785491456,1,1,0
860533263194103808,1,1,0
860624581,1,1,0
860675720695042048,1,0,0
860691823,1,1,0
861278195525484544,1,1,0
861371830766100481,1,1,0
861556872,1,1,0
861939035203391488,1,1,0
861940433534038016,2,2,0
862057714654089219,1,1,0
862478662318276608,1,1,0
862739170372050948,1,1,0
863105632576180228,2,2,0
863410630698692608,1,1,0
863542164583743489,1,1,0
863609549374320640,3,3,0
863645256922914816,1,1,0
86378502,1,1,0
86378821,1,1,0
863857066443591680,1,1,0
863909699946786816,1,1,0
864908130265825280,1,1,0
865622667730100224,1,1,0
865700744363692033,1,1,0
866015461577822209,1,1,0
866164587875323905,1,1,0
866744912,1,1,0
86715613,1,0,0
86726621,1,1,0
867425892040966144,1,0,0
867603083240648704,1,1,0
867858949567131649,1,1,0
867947619661881344,3,0,3
868925316735139841,1,1,0
868940864458022912,2,0,0
869193235918454786,19,0,135
869318780177989632,1,1,0
869708170356297728,1,0,1
869804035770994689,1,1,0
869890184929837056,1,0,0
870744305509560323,1,1,0
870991273,2,2,0
871183884788150272,1,1,0
871332288017166337,1,1,0
871506766831296512,1,1,0
871550375735709700,1,1,0
871650706381561856,3,0,3
871675133563424768,1,1,0
871870586,1,1,0
872096443082866688,1,1,0
872140392686399488,1,1,0
872228532553961472,1,0,0
872464311075078144,1,1,0
872823881567838208,1,1,0
872859595043196930,1,0,0
873161211944337409,1,0,1
873235791006314496,2,2,0
873382159129559040,1,1,0
873608263094370304,2,2,0
873737763941699584,1,1,0
873758990727041024,1,1,0
874481761194987521,1,1,0
874505142,1,1,0
874538561755901952,1,1,0
874636442290577410,1,1,0
