author_id,tweet_id,time_zone,utc_offset,access
95882144,991698772508921856,Hong Kong,28800,2018-05-02 22:22:34
835449666376347648,991805172639645696,Kuala Lumpur,28800,2018-05-02 22:22:34
288980593,990040218337243137,Central Time (US & Canada),-18000,2018-05-02 19:07:30
331365608,968191050945847296,Eastern Time (US & Canada),-14400,2018-05-05 07:32:54
878730110,980996716106305536,Atlantic Time (Canada),-10800,2018-05-05 07:32:54
178125646,992668444276510720,Eastern Time (US & Canada),-14400,2018-05-05 07:32:54
514692361,991901300773146624,Pacific Time (US & Canada),-25200,2018-05-03 04:52:38
2973745844,991903336105324544,Pacific Time (US & Canada),-25200,2018-05-03 04:52:38
277759129,991788823246929926,Quito,-18000,2018-05-02 21:17:36
1855810616,991805172648001536,Pacific Time (US & Canada),-25200,2018-05-02 22:22:34
2550776942,992655747161915392,London,3600,2018-05-05 08:37:54
540685472,992684802082996224,Berlin,7200,2018-05-05 08:37:54
230862861,991756082518388738,West Central Africa,3600,2018-05-02 19:07:30
2634602088,991716709919703040,Tokyo,32400,2018-05-02 20:12:42
27843595,991772490631434240,Casablanca,3600,2018-05-02 20:12:42
14173315,991739714087596034,Eastern Time (US & Canada),-14400,2018-05-02 20:12:42
189565494,991772490614571010,London,3600,2018-05-02 20:12:42
230862861,991756082518388738,West Central Africa,3600,2018-05-02 19:07:30
1564219208,991102846706765825,Arizona,-25200,2018-05-02 22:22:34
791773333700349952,991870561834893312,Pacific Time (US & Canada),-25200,2018-05-03 02:42:24
14173315,991739714087596034,Eastern Time (US & Canada),-14400,2018-05-02 20:12:42
189565494,991772490614571010,London,3600,2018-05-02 20:12:42
173604538,991736695983755264,Pacific Time (US & Canada),-25200,2018-05-03 01:37:26
1495431223,991006510695272449,Eastern Time (US & Canada),-14400,2018-05-02 23:27:26
3370817271,991472411173380096,Pacific Time (US & Canada),-25200,2018-05-02 23:27:26
36974428,991622014141165568,London,3600,2018-05-02 19:07:30
1328945508,991756082489020416,Amsterdam,7200,2018-05-02 19:07:30
68820706,991708077547175941,Central Time (US & Canada),-18000,2018-05-03 02:42:24
3438195466,986764809596219393,Pacific Time (US & Canada),-25200,2018-05-03 01:37:26
3438195466,991854212421246978,Pacific Time (US & Canada),-25200,2018-05-03 01:37:26
22063677,991788823246974976,Quito,-18000,2018-05-02 21:17:36
36974428,991622014141165568,London,3600,2018-05-02 19:07:30
1328945508,991756082489020416,Amsterdam,7200,2018-05-02 19:07:30
1153045459,991916843983101952,New Delhi,19800,2018-05-03 05:57:43
222945323,991919714900365312,Central Time (US & Canada),-18000,2018-05-03 05:57:43
451819953,991897068032675840,Pacific Time (US & Canada),-25200,2018-05-03 04:52:39
242940008,991903340312150017,Eastern Time (US & Canada),-14400,2018-05-03 04:52:39
889255164502315009,991710467499360256,Pacific Time (US & Canada),-25200,2018-05-02 16:57:17
988049077395951616,991723312396079106,Pacific Time (US & Canada),-25200,2018-05-02 16:57:17
338805346,991847406093381633,Quito,-18000,2018-05-03 02:42:24
317923930,991870561818202112,Central Time (US & Canada),-18000,2018-05-03 02:42:24
2425231,991837746372251649,London,3600,2018-05-03 00:32:31
3436171415,991837875636490241,Belgrade,7200,2018-05-03 00:32:31
57055336,991886915409498112,Central Time (US & Canada),-18000,2018-05-03 03:47:23
753267657789566976,991805172639846400,London,3600,2018-05-02 22:22:34
379886722,992717433759784960,Quito,-18000,2018-05-05 10:47:34
