id,original_tweet_id,retweeted_date,author_id,original_author_id,screen_name,original_screen_name
991772427699941376,991125464075898881,2018-05-02 20:12:27,504794732,942783326896697350,Amandaabarbour,COLORFULCALEB
992717345658290176,990730202488680448,2018-05-05 10:47:13,1558549045,834316544,swgbitj,ItsFoodPorn
992700983686893568,992437079299649536,2018-05-05 09:42:12,962612502310850560,827576275841585152,giotater2,Sa__PPhirE9497
991805105514209281,971854885317734400,2018-05-02 22:22:18,3047933390,424660058,val_fina,dawnclark6
991805105505783809,991773817860222976,2018-05-02 22:22:18,594495979,803261323786207232,JayOfficialT,archivesjdb
991870494742925315,991774567990472707,2018-05-03 02:42:08,914880459447967744,740421259666837504,danielaagab,pcrxb
991903264814776320,991782946838368257,2018-05-03 04:52:21,936524966920519681,976616107351134208,mokola16388095,95jimxs
991837808506687488,991710959059300352,2018-05-03 00:32:15,2779345177,1051396218,Phoenix_flair,Evan_McMullin
991772427708518402,991122215675580416,2018-05-02 20:12:27,389799928,389799928,888rvr,888rvr
991772427720912897,991671591284199424,2018-05-02 20:12:27,17246306,18686907,Rodan23,davidfrum
992700983686959104,992585599671418880,2018-05-05 09:42:12,797366276939190272,749833470877151233,Narende30538712,reshmainsan77
991739645015810048,991732323493318656,2018-05-02 18:02:11,326207746,36796489,Dear_Summer84,_KUSH_
991854153704996864,991853816306790400,2018-05-03 01:37:12,394564482,15147042,NickiesNiche,educationweek
991854153717563392,991848673335169024,2018-05-03 01:37:12,930657648147648512,98558382,cocotaekook,shmesm
991854153700855808,991833380064022529,2018-05-03 01:37:12,2321513378,129577208,Dequez_3,Taymuletti
991821433956392960,991796537113169921,2018-05-02 23:27:11,3242626146,66500408,famousbigsexy,thelovelykmm
991919635191627776,991746074237947921,2018-05-03 05:57:24,985252569843875840,944974808546193409,taeannss,gainingmutuaIs
991919635195871232,991871591096074240,2018-05-03 05:57:24,971020558363082752,453250162,gM6HOjwxjAd6bb7,heavensoo
991739645007458304,989624638283149313,2018-05-02 18:02:11,537111812,794460474272317440,Briankarim,Nabzldn
991739645007286272,991580798133272582,2018-05-02 18:02:11,2246698982,2409682604,TaylorKulm,cheatham_cody
991739645007466497,991522510939283456,2018-05-02 18:02:11,953381999770783745,718512211031756800,kimliippington,yyxyloona
991805105539375106,991736853421281286,2018-05-02 22:22:18,939479598,910556273002901505,Ba_Ba_Bang,ThaHustlersClub
991788764522516482,991504293269200896,2018-05-02 21:17:22,628918526,852370620608282624,sydkirkpatrick,PostyMaIone
991772427687485447,990945715760312321,2018-05-02 20:12:27,2696450489,708816114357116928,STRA8THOODBOOGI,katrinablacked
991870498899292160,991559705750220800,2018-05-03 02:42:09,719774126177718272,1478777647,arianepark19,RElGERMAR
992700983682592768,992346782146281472,2018-05-05 09:42:12,975690801794682880,988125183402590209,KINGJAEYONG,whoneednct
991739645003223040,991381444428746753,2018-05-02 18:02:11,1539490315,390396654,Klaire144,ClintFalin
991805105505734656,991751154802610176,2018-05-02 22:22:18,727639012006100992,951713836511490048,nicki21n,heyshanameri
991821433968918528,991512134998687745,2018-05-02 23:27:11,831524694536884224,738080573365702657,VSeanachaidh,robreiner
991821433948069888,991818990094823424,2018-05-02 23:27:11,940508538136416256,131102007,helodunya,IntThings
991723257891090432,991720319328010240,2018-05-02 16:57:04,405552343,41160276,Donald4presiden,prageru
992717345687785472,989392717716381696,2018-05-05 10:47:13,989855812058304512,3241611292,Samkelo95894680,ShowmaxOnline
992717345670840326,992716587047124992,2018-05-05 10:47:13,986617072091185152,3389600660,_bow__________,gaylalisas
991886848325767169,991824557907628032,2018-05-03 03:47:07,1193371122,2736542498,EricaDixon17,meganmassey32
991788764509933569,991785336589225987,2018-05-02 21:17:22,885813180248846336,1367531,Americanmike2,FoxNews
991723262076903426,991721857354264577,2018-05-02 16:57:05,2246085144,554356478,jdsuarezz,iamrodai
991788764501602305,991710922791059456,2018-05-02 21:17:22,317125949,531772849,JonelleFurnish,ESmilyy
991919635170766848,991769615817723905,2018-05-03 05:57:24,2815649967,421615659,ayooo_vic,kat_sanchezz
991739645032566784,991732946804641797,2018-05-02 18:02:11,877252219120353281,18856867,sep_sal,zerohedge
992684701394571264,992172040739319808,2018-05-05 08:37:30,713409607541080065,52381685,korvinoo,MayB_llyn
991772427704242181,991671887343378432,2018-05-02 20:12:27,80917584,133268877,Ms_kgomotso,SadieWiggles
991772427683319810,991226389473964032,2018-05-02 20:12:27,389057693,3130752129,emibalis,dee_bax
991886848325767168,991886845888917504,2018-05-03 03:47:07,911431574058602496,986116216338243584,CatBot13,twoblackfishes
991854153717764096,991674239387389953,2018-05-03 01:37:12,879600835222798336,32660559,DonSwagu,wizkidayo
991903264823238656,989602603167375361,2018-05-03 04:52:21,467555281,16028233,JulieWebb8,TheRAC
992684701407170561,992424480571084800,2018-05-05 08:37:30,369566835,359772936,C_Mickie,glowinguk
991723262068445185,991015170884362240,2018-05-02 16:57:05,771007565454979072,2220611804,annrzmn,ALFARADHY
991870498937040897,991663608093327361,2018-05-03 02:42:09,927168962768420864,921338490775773184,7sjyghsnjjmthjk,btsvotingteam
991837812717641729,991692562657415171,2018-05-03 00:32:16,912819518,388242544,DomusBilkovicu,chj0216332
991837812700991498,991757604329312257,2018-05-03 00:32:16,899809960141488128,23798694,DavidSiracuse,CharlieDaniels
991837812726022146,991473952869367808,2018-05-03 00:32:16,2322922963,990834673969389568,vividjungwoo,jaemincultured
991919635204362241,991027096498696192,2018-05-03 05:57:24,200007825,891914822,The_Jackal77,izzytaylor18
991739645020033025,991729488009551872,2018-05-02 18:02:11,936276764740980738,865940942540464130,larafilipaaaa,suckitandseni
992733648951693312,992701457735585792,2018-05-05 11:52:00,982398063284248578,947768013088018432,NestorKiid,Trevorgainn
991805109704142848,991768926181871617,2018-05-02 22:22:19,706160056023150592,951803466485305344,MurrayManuliak,TruckDriversUSA
992717349861056512,992713170648088576,2018-05-05 10:47:14,547183404,454232867,Ggrimaldo123,SGTreport
991886852515758080,971319797299449857,2018-05-03 03:47:08,982106409633439745,602147424,Noxolo84514866,ItsTheRealBizZ
991854153721958401,991853985211600897,2018-05-03 01:37:12,59622818,891015412707733504,DahviesAngel,TaylorTayyyyyyy
991805109729296384,991495801179398144,2018-05-02 22:22:19,3151850042,2531826076,serenabrannen,_mariselavera
992700983699427328,860551179360550912,2018-05-05 09:42:12,428732851,181561712,emily___dallas,Harry_Styles
991919635191816192,991918550041456640,2018-05-03 05:57:24,1977307549,906645086221545474,JuanInBerlin,CNMonitor
991919639381725184,991899633143042048,2018-05-03 05:57:25,273216687,285948789,Whatsupjekailah,KingTrillaX
991886852494802945,991700350066294785,2018-05-03 03:47:08,800208776028504064,903678736712663045,TrendyFairy_EXO,saminseok
992717349873647619,992487271994675200,2018-05-05 10:47:14,3234311733,759036764761849856,OllieCollieUK,Jack_andJess
992717349873631232,992338992514437120,2018-05-05 10:47:14,909457757245382656,983257664380653568,panna_cottta,NatureViews
991723262056026114,991633173003100160,2018-05-02 16:57:05,151516522,1222997371,mauro_font,RPBWARCHITECTS
991723262068580353,990778651351363590,2018-05-02 16:57:05,70928953,20816085,moosemuffinn,KSEE24
991739645040955392,991737641342128128,2018-05-02 18:02:11,117303658,2950269015,Koach_CartER,fooly1892
991772431898439680,991455381632172033,2018-05-02 20:12:28,247905476,961792879713644544,REY_RESIST,ManInTheHoody
991756027963039745,976765368327864322,2018-05-02 19:07:17,953293387628732417,953293387628732417,Hit_Me_Book,Hit_Me_Book
991821438125473795,991814861536616448,2018-05-02 23:27:12,2739545059,866749307252342784,Shipwreck6669,Billie_Jean00
991821438125420544,991820467404075009,2018-05-02 23:27:12,737069764598628352,358513553,JoelSanchez0526,LightskinJavi
991788764505804802,991788653960556544,2018-05-02 21:17:22,2734066113,557468072,clayton902101,powerglobalus
991870494734471168,991770045050212352,2018-05-03 02:42:08,802638929757356032,2975527516,aur_latourrette,blazedd0nut
991805109704290304,991758008068734976,2018-05-02 22:22:19,186435034,166751745,titcanada,RyanAFournier
991821438125420544,991820467404075009,2018-05-02 23:27:12,737069764598628352,358513553,JoelSanchez0526,LightskinJavi
991805109704298496,991780824793088000,2018-05-02 22:22:19,815934929800462338,817183331955736577,GamingMcshadow,TeamAmense
991886852520120320,991730455069319173,2018-05-03 03:47:08,2310344922,582230800,ErikSchouweile2,AColvin_22
991756027971424256,990996933312372736,2018-05-02 19:07:17,1969500877,1117957238,noemtbd,Eating
991788764501594112,991396108193665025,2018-05-02 21:17:22,1342700388,935699280714780672,reweluvie,gameofkards
992700987885355008,992698377971396610,2018-05-05 09:42:13,614046509,983428608709595137,mevpromotions,daniielmarven
991739645028388864,991713429529513985,2018-05-02 18:02:11,1226350189,11348282,1LightwaveTech,NASA
991805109729419264,991789985509642240,2018-05-02 22:22:19,735738054,200583835,MarkRawls2,tim_fargo
992668364584534016,992493553971429377,2018-05-05 07:32:35,936751466806575104,885678825102757888,MistressDeath08,spideling
991886852511723520,991886573410160640,2018-05-03 03:47:08,2971700880,955277271656517634,EvanderGriiim,zgo4tx
992733648951693313,991565356765466624,2018-05-05 11:52:00,989483410258358272,850499269543034882,_usmanshinwari,TheKynB
992733648939028480,992202216634232832,2018-05-05 11:52:00,3206727489,3042569242,D80David,MuseumMichael
991772431902650369,991504697046396928,2018-05-02 20:12:28,1973691991,3877430534,_miranderrrr,lanifeli_
991821438163222539,977942917611425792,2018-05-02 23:27:12,820343319070986241,788853760084865029,crafty_tweetz,emerald_years
991723262089547776,991497321237139456,2018-05-02 16:57:05,3243239027,475375529,d_alao97,SydPetite
991854157928611841,990966783522717696,2018-05-03 01:37:13,837900325847609345,65594160,AmarahLoi,giasison
991903269013377024,991884443211231237,2018-05-03 04:52:22,1515091380,752349294871605248,SlyPride13,starkzstrange
992717349877776384,992610016803762176,2018-05-05 10:47:14,1966661066,69286355,nazuhafsya,Lucaspeebo
991739649197395968,991515259914596353,2018-05-02 18:02:12,3810808219,35586563,dmill25789,jemelehill
992733648938938371,992401039306338304,2018-05-05 11:52:00,461669292,380815886,pauesmalla,upvsamasa
992717349869387777,992712095757037568,2018-05-05 10:47:14,889863902175010820,987197451885953024,chuaaa_10,Fallsthetics
991854157920337921,991853433157275648,2018-05-03 01:37:13,541388037,21436663,Dinkins_Donuts,Braves
991854157895274497,991841578481152000,2018-05-03 01:37:13,381876565,374209360,rutheez_,Bible_Time
991854157924618240,991147084752580608,2018-05-03 01:37:13,4812963853,533450328,adoree_alyssaa,jamalhg21
991837816890966016,991807043110690817,2018-05-03 00:32:17,293553610,570218986,unniemari,Iron_Man
992668364572049408,992666093142474752,2018-05-05 07:32:35,945574491396042753,953663868659798017,PrincessElmira2,choi_bts2
991739649226780672,991528027145277441,2018-05-02 18:02:12,3308204096,423017547,Theproject9_,Robb_Gotti_
992700987906363392,992692649613320192,2018-05-05 09:42:13,164305235,37218497,TheCyberRebels,musica1ity
992700987872829440,992499106412146688,2018-05-05 09:42:13,556280744,28768466,shona_grant,kdetj
992717354080620545,992520407306600448,2018-05-05 10:47:15,2778762837,2923395229,AxelleDeKimpe,vibesxx
991870503110389760,991867173537632256,2018-05-03 02:42:10,966280316527587329,804222097866178560,VxzpIQJ9ktZWAr3,gfriend_part
991870503123009536,991833380064022529,2018-05-03 02:42:10,3215409226,129577208,shelovessdee,Taymuletti
991886852490776577,991532263266496512,2018-05-03 03:47:08,794355026881871873,24460731,kaylariv1,lingerie_addict
991739649231130626,990441189043261441,2018-05-02 18:02:12,2955672489,804659375847702528,MakinMovesMert,tteameffort
992700987872829440,992499106412146688,2018-05-05 09:42:13,556280744,28768466,shona_grant,kdetj
991919639386099713,991474288782970883,2018-05-03 05:57:25,849782604538810368,1219862479,THATBOYSHONN,MarkoftheGODS
992668364597166080,992409725949034498,2018-05-05 07:32:35,3545642353,2776051044,FeBasagre,ALDENaticsCAV
991886852507553793,991722804918734848,2018-05-03 03:47:08,340165454,451215777,M_Ahmad07,mohanstatsman
991756032148881408,991675980082118656,2018-05-02 19:07:18,1396434794,19544055,NateESherman,DanGrazianoESPN
992684705601466368,991044870214160384,2018-05-05 08:37:31,945841178,955764920435593216,vodkakascaramel,chuzzuz
991854157903654912,991324826718654465,2018-05-03 01:37:13,542916239,563047180,samanthaaa_19,mklozik
991919639402893312,991644933433053185,2018-05-03 05:57:25,981159260804517890,371781056,ashhhhlaaaay,isparklelovato
992733648947314689,992703074916552705,2018-05-05 11:52:00,811459979769020416,751754018003775488,salon3720,ProudScone
991805113898434560,991419234952531968,2018-05-02 22:22:20,185499440,916126540835856384,allyssamiranda_,nat_rozelle
991854157924585472,991535234314309632,2018-05-03 01:37:13,860423396,698941308006768641,materialistix,_kaicealea
991723266275393536,991668790298578949,2018-05-02 16:57:06,2566394072,46808996,gmachb,Doodisgirl
991788768725258240,991773662146592770,2018-05-02 21:17:23,4036990157,802378736347873280,mwangijgacheru,TheBlues___
991837816920272897,991719758172184577,2018-05-03 00:32:17,143365283,3442678401,charliepascua81,lynieg88
991903273224364032,991731312716406789,2018-05-03 04:52:23,2718363733,1367531,rogersd2000,FoxNews
992717354051293185,992700922131296256,2018-05-05 10:47:15,247796128,790112506563923968,zuludogm,CrossBriton
992668364584751104,992640917357060097,2018-05-05 07:32:35,937225738620510208,835307226277392386,alatenii,illumejay
992668368779038721,992028591297908736,2018-05-05 07:32:36,3250328601,1855893493,elliecorbridge,DIORSBITCH
991772431915409408,991447629006503936,2018-05-02 20:12:28,905020232,580224794,vaderppd,TravisAllen02
991772436075970560,991476645512048640,2018-05-02 20:12:29,2894506405,3282173815,glitteryganja,suuckafuuck
992700987868569600,991942974161305601,2018-05-05 09:42:13,3314667528,982973687971246080,Sagirshaikh01,DrNowheraShaik
992700992079712256,992120396236410881,2018-05-05 09:42:14,285740278,42830570,YnneJLewis,CookTheGreat
991739649218502657,991737904828428288,2018-05-02 18:02:12,40310001,386654472,tinaprice01RRR,GaryBarlow
991919639385997312,991473675630194688,2018-05-03 05:57:25,940769952176492544,991472463212097536,athanasuleas,BiceWendy
991919643563446272,990020723963039744,2018-05-03 05:57:26,783879781,848252581,sexuallylolita,aareeeba
991919643563474944,991723434626269184,2018-05-03 05:57:26,4891927949,4127789114,bibigirlaldub,iam_ginghs
991739649222725633,991597524841529344,2018-05-02 18:02:12,1140803156,62513246,tayrin31,jk_rowling
991805113902747648,991636628304117761,2018-05-02 22:22:20,595022594,927467378828500992,HaselrigRana,mayu25060495
991723266245980160,991696181276348417,2018-05-02 16:57:06,819979447814078464,843556423548067840,gmaof2b,StormResist
992733653145980929,992683090014277632,2018-05-05 11:52:01,894660027952365568,367907372,imkwonfire,holdinontojiaer
991821442340786177,991752395217661952,2018-05-02 23:27:13,2245761995,2743298213,odettecastillo_,brokeangeI
991837816903565312,991179206972276736,2018-05-03 00:32:17,969160597,166430083,ChelseyHomme,HMittelmark
991772436088565760,991190643522326528,2018-05-02 20:12:29,985932414303141893,3002681362,Yescasakarla,ITZKEKEEEE
992668368770686976,992625350323658752,2018-05-05 07:32:36,349929075,2973645813,MilanGabor,HanseSecure
991837816903610368,990229554345205760,2018-05-03 00:32:17,818553797383327744,243481443,recpilapil,ItsJohnDoe_
991756032149016576,991753933717737472,2018-05-02 19:07:18,2369460390,921093588,SaviorOfTheEast,totinos
991886856705818624,991778811632148481,2018-05-03 03:47:09,505836008,66503599,LigayaLoyola,bentman013
991805113919471616,991774549212573696,2018-05-02 22:22:20,1417359492,3033725427,zeina_ashour,proxactears
991788768729419777,991779474906722305,2018-05-02 21:17:23,190149987,21917063,Bornabrit1,cbn2
991837816899407872,990756700742336513,2018-05-03 00:32:17,2205210923,989304801182863360,GrantTekker,desechable0
992668368783134721,991584051189317633,2018-05-05 07:32:36,904174533594120193,731048486787907584,_nanny2,yourhobi
992668368799809536,992657687392370690,2018-05-05 07:32:36,877742559975456768,412221236,itsnoramerican,Nikita_Dragun
992684709783261184,992627506476793856,2018-05-05 08:37:32,922182663544418305,886470784201367552,pluvyophile,yujudaise
991739653429514240,991618533762224129,2018-05-02 18:02:13,862543644368150528,2501194554,kundansinghapn,indialegalmedia
991805113919594496,991088448084815872,2018-05-02 22:22:20,290384825,450085950,iTsTaylord,TheDMVDaily
992668368778903552,992309626250051586,2018-05-05 07:32:36,2252867210,2172009342,ravipk_520,MaheshGinugu
991821442345062401,988125603659485190,2018-05-02 23:27:13,817426477658636288,4321849635,jamrockradio,adobea4_abena
991723266283900929,991700992679923713,2018-05-02 16:57:06,3420569243,118130765,JaneMSheehan,dylanlscott
991723266271137792,991338292426633216,2018-05-02 16:57:06,67454295,27384718,Arickajayy,MatthewACherry
991870507287916544,991869269573959680,2018-05-03 02:42:11,2772215756,3277923464,lizciani18,marie_brownsuga
991805113919594496,991088448084815872,2018-05-02 22:22:20,290384825,450085950,iTsTaylord,TheDMVDaily
991903277401890816,991788016954851329,2018-05-03 04:52:24,832402499407523840,900063704422547456,michaeline_jean,sdss_3456
991903277401845761,991585547301806085,2018-05-03 04:52:24,973685162,842340722095284227,wlgp0650,bodyofjjk
991870507321409536,991790019957452802,2018-05-03 02:42:11,989676926104096768,3405760034,JandhyalaAparna,subhashkak1
991756032165797894,991509464212586496,2018-05-02 19:07:18,1412034379,2853461537,jacobs_johnelee,ScottAdamsSays
991723266271137792,991338292426633216,2018-05-02 16:57:06,67454295,27384718,Arickajayy,MatthewACherry
991772436071792640,991762172869992448,2018-05-02 20:12:29,3304833858,316739698,SOSOLO26,TortureCast
991772436092899333,991513444611510272,2018-05-02 20:12:29,1704878137,3104192755,sirnivek,pona_joey
991805113923788800,991768467874439173,2018-05-02 22:22:20,826302925,826302925,cbright_jr,cbright_jr
991886856689156097,991330829178679299,2018-05-03 03:47:09,2310760531,3518486666,AmericaCongress,GartrellLinda
991756032165797894,991509464212586496,2018-05-02 19:07:18,1412034379,2853461537,jacobs_johnelee,ScottAdamsSays
991788768695934976,991522248459681792,2018-05-02 21:17:23,90964240,15201076,PlutonianNight,cjciaramella
991772436080316417,991189543859535872,2018-05-02 20:12:29,2285379354,2340880628,Gamster001LP,weeaboosepe
991870507325669376,991834731678351361,2018-05-03 02:42:11,621553081,733170759829327874,HearyRyan,TeamJuJu
991870507296276481,991870104743890944,2018-05-03 02:42:11,962595301109518336,3024607164,Dw_Develops,IndieVideoGames
991870507300438016,991733198794117120,2018-05-03 02:42:11,824824932949487616,952161601305497601,AnilSin93790523,Satlokkahans
991739653408505856,991738852296409088,2018-05-02 18:02:13,893429562310180864,15639696,PriyankaLimit_,IPL
991739653408600064,991510932693094405,2018-05-02 18:02:13,850432871689060352,128134924,MasonFo62941890,antonk23
991739653404311552,991452204383985664,2018-05-02 18:02:13,781294853342633984,792984182108528640,Thefamegod23,hoesuueee
991805113923760129,991757883825061889,2018-05-02 22:22:20,2158290862,46671960,willhendersonn,paulbIack
991854162106138624,991693099305926657,2018-05-03 01:37:14,836579321867182081,685813,tthannyaaa,michaeljosh
992684709800042496,992488153620668417,2018-05-05 08:37:32,816999953700716544,1454430991,Ibrah_KL,DeGeaoIogy
991837816895299584,991831290369511430,2018-05-03 00:32:17,766052212246245376,547365453,JadaMorgan98,iamwilliewill
991739653404311552,991452204383985664,2018-05-02 18:02:13,781294853342633984,792984182108528640,Thefamegod23,hoesuueee
992668368787464194,991490960956719105,2018-05-05 07:32:36,963543464,3236519376,badgal__xi,tudda5ivee
991886856689201152,991680213531668480,2018-05-03 03:47:09,28674574,16713361,msholmes2U,SuzanneKelleher
991886856701841409,991882250219409408,2018-05-03 03:47:09,813540735798673409,2584836277,Por_Ti_7,Laurenugget5h
991886856710246400,991870705083052037,2018-05-03 03:47:09,248118453,2467160324,kaleewatkins,AdorabIeAnimal
991903277414432768,991647633948233729,2018-05-03 04:52:24,2643555593,15220768,crfontaine,DavidCornDC
991854162110398465,991710160002285568,2018-05-03 01:37:14,9851872,18516694,hanusek,DavidDouglasTV
991788768721096704,991740856154710016,2018-05-02 21:17:23,793982877528637440,523447678,spiderskane,harleivy
991756032186765312,991753530343030785,2018-05-02 19:07:18,861282159310520321,53683891,savannah00_,kennedyshaeee
991870507287900160,991869680481517568,2018-05-03 02:42:11,1428728923,22129280,Nortsa524,jimsciutto
992700992092344320,299655991946014720,2018-05-05 09:42:14,988554403069267970,851752261,dissatisi1981,R59BEW
991723266258755584,991093498362318848,2018-05-02 16:57:06,1352730372,519959565,Jeanne_dArt,_phonginator
991870507287900160,991869680481517568,2018-05-03 02:42:11,1428728923,22129280,Nortsa524,jimsciutto
991919647762059264,991891361384288256,2018-05-03 05:57:27,275942684,2467791,rashidaldosari,washingtonpost
991919647766310913,991088840256372736,2018-05-03 05:57:27,313179572,430312788,marilovesunot,Alda_Szn
991919651956260865,991274237930307584,2018-05-03 05:57:28,878859437557006336,865691444119347200,teukcheol,GARATSmeanie
991805113907007489,991797979693666304,2018-05-02 22:22:20,964712841134657537,3420560691,rogcrsteve,softstrange
992717362431479810,992709833227948032,2018-05-05 10:47:17,33284892,1094922224,C_Carpenter14,SimpsonsQOTD
991788697401135105,991600200375586816,2018-05-02 21:17:06,925855717973790720,709722533562556416,Bobbykayne_,Holawhunmee
991756032182575105,991738527686643712,2018-05-02 19:07:18,1129922624,273065836,pjwicks1,souljaian
991837821076934656,991799305836154880,2018-05-03 00:32:18,2807010077,722528529716383744,lillys_news,ACTBrigitte
992733657302491136,992448114320691202,2018-05-05 11:52:02,232216125,3362016513,hazelcowan,LeaveEUOfficial
992684709812588544,991925818866716672,2018-05-05 08:37:32,407993682,822634508,TheInfamousMaya,_Elijah_Paul
992733657310867456,992596056906125313,2018-05-05 11:52:02,832965832837885955,867947619661881344,LisaSmith4680,SiddonsDan
991854162102116354,991300543707525120,2018-05-03 01:37:14,444348165,963853371181551622,basedkibum,jjongonthisday
992700992096321536,992695865444741120,2018-05-05 09:42:14,860038527727173632,3889536500,prettybitchzy,jeonggukupdates
991919651977216000,991919228914548736,2018-05-03 05:57:28,3249578058,988085415356710913,GetSilleeeh,osighes
991756032174166017,991536448774926337,2018-05-02 19:07:18,429170334,216191417,xItsDara5SOSx,MyBlackKiss
991919651964702720,991889086481817602,2018-05-03 05:57:28,303190874,774044251470589952,MommeeLiz,sugafull27
991756032174108673,991338292426633216,2018-05-02 19:07:18,852785695890448384,27384718,devin_jus,MatthewACherry
992684713998540801,992328057104027648,2018-05-05 08:37:33,708374730357796865,62851714,kimani_benny,MensaOtabil
991805118101237760,991415857262800901,2018-05-02 22:22:21,702180042,17450599,zachisntrad,denicefrohman
991772440291368961,991772148950847489,2018-05-02 20:12:30,711469288532668416,471436748,eZe_ole,FootyHumour
992717362448154624,992643980109074433,2018-05-05 10:47:17,877658011195514882,4209427338,waandaniel,hartleymya
991870503093665792,991510068184133633,2018-05-03 02:42:10,4093825000,722274867119304704,80meat,duskcry
991723266246168576,991476958721556487,2018-05-02 16:57:06,867169488562769920,169686021,MartaviousMar,kanyewest
991837821085388805,991045844492267520,2018-05-03 00:32:18,2303967575,451679466,_sydneybeth,haichap
992717366659375104,992659718538743810,2018-05-05 10:47:18,1061613619,10810102,gaysnake_,JohnCleese
992717366629994496,992295488350179328,2018-05-05 10:47:18,555850817,836771691187548160,iamlewis_m,themainbayne
991821446551883776,991570203099230208,2018-05-02 23:27:14,623423553,378932270,dorableass_shay,CjayyTaughtHer
991788772890234881,991784349044486145,2018-05-02 21:17:24,547823779,361484820,AngelDa_Queen,Waaveyy__
991723270457061377,991398529510723584,2018-05-02 16:57:07,87418197,304679484,stupefy_Malfoy,HamillHimself
992717366629994496,992295488350179328,2018-05-05 10:47:18,555850817,836771691187548160,iamlewis_m,themainbayne
991903281583611907,991859890174869504,2018-05-03 04:52:25,766600945828409344,278662460,FON_SPR,BBMAs
991805118088667136,991189543859535872,2018-05-02 22:22:21,1575878546,2340880628,benhopley,weeaboosepe
992684713969045504,992683569238757377,2018-05-05 08:37:33,2910313641,206790280,Kpopotato82,yuzubug
992700996286631936,992675623326887936,2018-05-05 09:42:15,900855305344626693,1942640857,brandywhittemo5,10Dayads
991854162097950721,991048228245295104,2018-05-03 01:37:14,793599774729666561,836447551507337216,zealousaches,mommatots_
991854162089476096,990705710613876736,2018-05-03 01:37:14,733882251566559232,3150742472,king_lamya,laureenbazzi
991772440299737088,991749339365199872,2018-05-02 20:12:30,3497310923,21363471,BiYourselfNow,1013KDWB
991739657619521536,991705450285428737,2018-05-02 18:02:14,145686258,3343663643,Jammie0603,TheManJWY
991788772915400704,991784795926560768,2018-05-02 21:17:24,2600400875,9098672,mikesjoyce_mike,BTFC
992717366625783809,992321829120471040,2018-05-05 10:47:18,767713633,20823928,ramanreis,HeathrowAirport
992684718167539712,992458906688307202,2018-05-05 08:37:34,3292456208,64701971,maksinpranseska,BarrettoJulia
992684718188584960,992395548727525378,2018-05-05 08:37:34,2171391653,1056492074,Capugyuno,meanpIastic
991854162097950720,991434739780382720,2018-05-03 01:37:14,826046633561436161,2393323908,Angeleyesblue77,thecjpearson
991772440299757570,991469866048770049,2018-05-02 20:12:30,24823512,1589251639,Jaquebelle,MrFilmkritik
991772440282968064,991750311235682304,2018-05-02 20:12:30,949637687711076352,726461839798837249,WINNIESSJ4,BallerSt_
991723270448734208,991066316009295872,2018-05-02 16:57:07,2291960922,729393961,maaryll,_James_Baxter
991919656171548672,991900965442867200,2018-05-03 05:57:29,4831106001,890891,jawuanamoe,BleacherReport
992668377188626432,992137294386778118,2018-05-05 07:32:38,16890611,834081571493785600,pejohnson2,PreetBharara
992733657306685440,992422886995619841,2018-05-05 11:52:02,3010377040,292929271,JohnAPaolucci,charliekirk11
991821446514167809,991227107559653376,2018-05-02 23:27:14,467575589,18494593,noushbowler,chrisdelia
991854162102116352,991819896261611520,2018-05-03 01:37:14,2302689274,3295986179,DessyMaree,mheidt1999
991805118088495105,986237342762418177,2018-05-02 22:22:21,823538027188260866,3863605355,GracieCat3,historylvrsclub
991805118122266625,991117373519351808,2018-05-02 22:22:21,2289002332,3101758602,lmhandyy,kxyonn
991854162102116352,991819896261611520,2018-05-03 01:37:14,2302689274,3295986179,DessyMaree,mheidt1999
992733661534486528,992591344257269760,2018-05-05 11:52:03,1467555349,965740928987049984,dankata6969,_Zealeum
991723270478188546,991723079737978881,2018-05-02 16:57:07,739904198242770944,2408009922,Jthall19,jfully0
992684718197039104,992660601691353089,2018-05-05 08:37:34,2842627012,2853799859,UnityPhysio,chisi_98
991919656159113218,991856733986308096,2018-05-03 05:57:29,431252940,62916825,Dathtective,MrBrandonStroud
991919656171593730,991668341394886657,2018-05-03 05:57:29,744184744196222977,847293467860410369,_CrystalSnowBTS,vlissful
991870511520006144,991510304952479744,2018-05-03 02:42:12,786767497575866368,713549312823701504,stephvasq101,Gisseelleeg_
991870511486390272,991464050117763073,2018-05-03 02:42:12,2312949804,334415679,fitgirlslays,HayleyMfPetals
991886860912812032,991880286874095621,2018-05-03 03:47:10,528228345,3051696174,Playboylover21,myunwrittensoul
991886860904361985,991870663445987328,2018-05-03 03:47:10,11982802,65497475,OrleansCaRaised,eugenegu
991886860912705536,991650696310280192,2018-05-03 03:47:10,2154127818,889792943321747456,mysmilehazza,Zquadslove
991821446514167808,991416694525526017,2018-05-02 23:27:14,779433947159601152,377777618,iceey_princess,Famousmarcellee
991723270440448000,913610134307323904,2018-05-02 16:57:07,184494519,701607056,jasonwillowgh,MelanieLBBH
991723270478204928,991158097820508160,2018-05-02 16:57:07,279029859,958541143779799041,Lonwabo022,Aub_rrey
991903285782110210,991417901210112000,2018-05-03 04:52:26,977816558465503232,3020685991,wtvrgabs,eatjaredtweets
991903285794684928,991691105191243776,2018-05-03 04:52:26,191914406,765991335119683584,SpaceshipsLB,stay_snatched
