id,original_tweet_id,quoted_date,author_id,original_author_id,screen_name,original_screen_name
991900375413178368,991741815765241857,2018-05-03 04:40:52,254873869,252941954,LibyaLiberty,nobody_stop_me
991837745617166337,991837143516368896,2018-05-03 00:32:00,38695489,2655320984,KindredPast,tstahle15
992661165930147841,992646892243779584,2018-05-05 07:03:59,194328601,1954402777,DemolaRewaju,thecableng
991778902791065602,991485248373493760,2018-05-02 20:38:11,312241384,834081571493785600,Peaceful_411,PreetBharara
992661165930147841,992646892243779584,2018-05-05 07:03:59,194328601,1954402777,DemolaRewaju,thecableng
991837745617166337,991837143516368896,2018-05-03 00:32:00,38695489,2655320984,KindredPast,tstahle15
991416402585235456,991415271301804032,2018-05-01 20:37:44,26835521,904860981679054851,Phade2Black_10,trvplord12_
991655683983642624,991570203099230208,2018-05-02 12:28:33,215437923,378932270,PhattiLabelle,CjayyTaughtHer
992648911620853761,992531817839247360,2018-05-05 06:15:17,771135172137877504,18927441,ZAWURLDO,IGN
991416402585235456,991415271301804032,2018-05-01 20:37:44,26835521,904860981679054851,Phade2Black_10,trvplord12_
991655683983642624,991570203099230208,2018-05-02 12:28:33,215437923,378932270,PhattiLabelle,CjayyTaughtHer
992648911620853761,992531817839247360,2018-05-05 06:15:17,771135172137877504,18927441,ZAWURLDO,IGN
991335961803010048,988200933757726720,2018-05-01 15:18:06,2872952482,403443988,_Ollie2505,Pastor__West
991335961803010048,988200933757726720,2018-05-01 15:18:06,2872952482,403443988,_Ollie2505,Pastor__West
991596643240763392,991211141077577728,2018-05-02 08:33:57,891250296512323585,355989081,siddaramaiah,ANI
992632484260069376,991217407598383104,2018-05-05 05:10:01,1966367616,1966367616,rajaappikonda,rajaappikonda
991165645743116288,990648185101144064,2018-05-01 04:01:19,4703301940,13049362,yafavdeyj,Complex
991596643240763392,991211141077577728,2018-05-02 08:33:57,891250296512323585,355989081,siddaramaiah,ANI
991903146250153985,991902768486125568,2018-05-03 04:51:53,3103948358,3146806212,jeremy2xx3,RxsesMusic
991001476288925697,990993914038575104,2018-04-30 17:08:58,950792674973536256,315430572,xogpnxl,1BANKSLY
991772360603787266,991743936988418050,2018-05-02 20:12:11,1115372802,953309288763715584,buckytonys,softishe
991001476288925697,990993914038575104,2018-04-30 17:08:58,950792674973536256,315430572,xogpnxl,1BANKSLY
991772360603787266,991743936988418050,2018-05-02 20:12:11,1115372802,953309288763715584,buckytonys,softishe
991772360608026624,991771732397748227,2018-05-02 20:12:11,886311721241071617,192138304,HereInTheHollow,Richie_Rouse
991788689033453568,991787189683064836,2018-05-02 21:17:04,978341256534396928,948849553167527936,getofmygrass,OllyIs_Shookith
991788689033453568,991787189683064836,2018-05-02 21:17:04,978341256534396928,948849553167527936,getofmygrass,OllyIs_Shookith
991681921062178817,991677155200282629,2018-05-02 14:12:49,14982315,31565871,JamesGunn,GilbyRanger
991364835706376192,991321833457836032,2018-05-01 17:12:50,763552256058875904,589501164,scamberrose,SbuDaGawd
991681921062178817,991677155200282629,2018-05-02 14:12:49,14982315,31565871,JamesGunn,GilbyRanger
991804520702332929,991804287322935301,2018-05-02 22:19:59,255668011,333356397,MelsWardrobe,Ghanasfinestx
991804520702332929,991804287322935301,2018-05-02 22:19:59,255668011,333356397,MelsWardrobe,Ghanasfinestx
991667500717891585,991666229160153089,2018-05-02 13:15:31,226426787,34369632,karinbrulliard,WashPostPR
990733772739014656,989201019698647045,2018-04-29 23:25:13,740662865376354304,313765215,da_majj10,EthanMBrown
991903201908568064,991641633404932097,2018-05-03 04:52:06,3227812068,878565356050292737,Patpatpatataaa,smmrtimebttrfly
991903201908568064,991641633404932097,2018-05-03 04:52:06,3227812068,878565356050292737,Patpatpatataaa,smmrtimebttrfly
991798429142667264,991780184788492301,2018-05-02 21:55:46,1209027834,88070022,TheWrongFork,DanaeLovesYou
991772364793892865,991718666306838535,2018-05-02 20:12:12,412712195,405970201,ReganJoy10,KOCOdamonlane
991798429142667264,991780184788492301,2018-05-02 21:55:46,1209027834,88070022,TheWrongFork,DanaeLovesYou
991919555499954176,991919323320061952,2018-05-03 05:57:05,981836882995793921,939379876892676097,LittleCuck1,BBCHooker
991919555499954176,991919323320061952,2018-05-03 05:57:05,981836882995793921,939379876892676097,LittleCuck1,BBCHooker
992640491375284224,992494616569053185,2018-05-05 05:41:50,22963112,749306952325488640,MsPhelps,mnkrchrd
992640491375284224,992494616569053185,2018-05-05 05:41:50,22963112,749306952325488640,MsPhelps,mnkrchrd
991766489811349504,991764504802398213,2018-05-02 19:48:51,905786419829977089,940290186575011840,gowonic,choerrylipgloss
991915597045919745,991913622938050561,2018-05-03 05:41:21,977756519054893057,69807449,NotChrisFrom216,5HeadShawty
992446737477505025,992091475981692928,2018-05-04 16:51:55,316138807,10722372,_daijaa_,FOX13Memphis
991766489811349504,991764504802398213,2018-05-02 19:48:51,905786419829977089,940290186575011840,gowonic,choerrylipgloss
991915597045919745,991913622938050561,2018-05-03 05:41:21,977756519054893057,69807449,NotChrisFrom216,5HeadShawty
991837758195810304,991527232895045632,2018-05-03 00:32:03,2892988988,965709536538406912,AlejaArmamento,Makisig12
991904042283618304,991879497841430528,2018-05-03 04:55:27,2835041660,892557047119532032,fuckinstunna,MRSNUFFLEUPAGU2
991772373165764608,991685204355010560,2018-05-02 20:12:14,2425754523,231579149,_jualv,NetflixBrasil
991661694278619136,989039792699662338,2018-05-02 12:52:26,951064806399926272,2956085159,AuntieOG_,leeyah_nasty
