id,media_id,type,url
989984969425653765,989984965046792192,photo,https://pbs.twimg.com/media/Db0iFJ6XcAAs7m9.jpg
991757827034238977,991757644531666945,animated_gif,https://pbs.twimg.com/tweet_video_thumb/DcNuUrmWkAEAAXh.jpg
990827267147300864,990363209042247680,photo,https://pbs.twimg.com/media/Db56F2mUQAA87v8.jpg
991815067594317824,991815065664999424,photo,https://pbs.twimg.com/media/DcOijB_X0AANZJB.jpg
991116239912173568,991063927961219072,video,https://pbs.twimg.com/media/DcD3y3LU8AAtCEN.jpg
978146814992896005,978146564173516800,video,https://pbs.twimg.com/ext_tw_video_thumb/978146564173516800/pu/img/kbJtm8eHa63BKlLL.jpg
991815067594317824,991815065664999424,photo,https://pbs.twimg.com/media/DcOijB_X0AANZJB.jpg
991745605415395328,929532221790105600,video,https://pbs.twimg.com/ext_tw_video_thumb/929532221790105600/pu/img/-0yvkvE2wAB17I3q.jpg
992662281363345408,992662267241095168,photo,https://pbs.twimg.com/media/DcalEpzW4AA7NGS.jpg
992662281363345408,992662267236880384,photo,https://pbs.twimg.com/media/DcalEpyWkAAEGKh.jpg
991573429810876417,991573330179145728,video,https://pbs.twimg.com/ext_tw_video_thumb/991573330179145728/pu/img/J1Hj_v5d5To-l2Zw.jpg
991919534519955456,991919528480133120,animated_gif,https://pbs.twimg.com/tweet_video_thumb/DcQBjkTU0AAQDrU.jpg
991623162369576960,991622579386535938,video,https://pbs.twimg.com/ext_tw_video_thumb/991622579386535938/pu/img/1cFyE78tCgk9C-S_.jpg
991669710658981888,991669182856159232,video,https://pbs.twimg.com/ext_tw_video_thumb/991669182856159232/pu/img/EF6JJwUrYI97TZvY.jpg
991383983404605442,991383942103216128,photo,https://pbs.twimg.com/media/DcIacVkWsAAtRHC.jpg
991383983404605442,991383942115848192,photo,https://pbs.twimg.com/media/DcIacVnXcAAeTzu.jpg
991383983404605442,991383943055278081,photo,https://pbs.twimg.com/media/DcIacZHWAAEwuIr.jpg
991383983404605442,991383947211833344,photo,https://pbs.twimg.com/media/DcIacomWAAA8er6.jpg
991787322273394688,991785494735478786,video,https://pbs.twimg.com/amplify_video_thumb/991785494735478786/img/WqWNx9LQWJyLBVuS.jpg
992668255520047105,992668246703722497,photo,https://pbs.twimg.com/media/DcaqgtCV0AE-xKY.jpg
991747370663759872,991745894763630592,video,https://pbs.twimg.com/ext_tw_video_thumb/991745894763630592/pu/img/BhQvy56JXtbhiliK.jpg
991439403120779265,991439134563614720,photo,https://pbs.twimg.com/media/DcJMo9gVwAAygua.jpg
991901922243194882,991901899036098561,photo,https://pbs.twimg.com/media/DcPxhZgVAAEXMrS.jpg
991189543859535872,991189500159184897,video,https://pbs.twimg.com/ext_tw_video_thumb/991189500159184897/pu/img/pa693xMzEuZM26MD.jpg
991698469827072001,991698460695871488,photo,https://pbs.twimg.com/media/DcM4fuoUQAADm8z.jpg
991698469827072001,991698460666617856,photo,https://pbs.twimg.com/media/DcM4fuhV4AAJZzg.jpg
991400076516864000,991399976352673793,photo,https://pbs.twimg.com/media/DcIpBpzU8AEj6ZI.jpg
991400076516864000,991399976361115648,photo,https://pbs.twimg.com/media/DcIpBp1VwAABKo7.jpg
991400076516864000,991399976352673793,photo,https://pbs.twimg.com/media/DcIpBpzU8AEj6ZI.jpg
991400076516864000,991399976361115648,photo,https://pbs.twimg.com/media/DcIpBp1VwAABKo7.jpg
990244623552598016,990244603730321410,video,https://pbs.twimg.com/ext_tw_video_thumb/990244603730321410/pu/img/w12HEytfNBBNpHu-.jpg
992661709532876801,992661707112656896,photo,https://pbs.twimg.com/media/DcakkDKVMAAf0aP.jpg
911266675160485890,911266667040096257,photo,https://pbs.twimg.com/media/DKV4NKCUQAE53dO.jpg
990748938612367360,990748932224385024,photo,https://pbs.twimg.com/media/Db_Y55bVAAAa0BZ.jpg
990748938612367360,990748932220203009,photo,https://pbs.twimg.com/media/Db_Y55aVMAEqkak.jpg
990244623552598016,990244603730321410,video,https://pbs.twimg.com/ext_tw_video_thumb/990244603730321410/pu/img/w12HEytfNBBNpHu-.jpg
991698469827072001,991698460695871488,photo,https://pbs.twimg.com/media/DcM4fuoUQAADm8z.jpg
991698469827072001,991698460666617856,photo,https://pbs.twimg.com/media/DcM4fuhV4AAJZzg.jpg
992443659097276416,992443637941219328,photo,https://pbs.twimg.com/media/DcXeOwMVMAAwfBo.jpg
992443659097276416,992443637949595648,photo,https://pbs.twimg.com/media/DcXeOwOVAAAkxe5.jpg
991761097232351232,991761026445004800,animated_gif,https://pbs.twimg.com/tweet_video_thumb/DcNxZiNU0AAOfLu.jpg
992550683705475072,992550672846540800,photo,https://pbs.twimg.com/media/DcY_lASX0AA-Z-6.jpg
991773649660100608,991773636091613185,photo,https://pbs.twimg.com/media/DcN83gzWkAED0eC.jpg
991773649660100608,991773636125216768,photo,https://pbs.twimg.com/media/DcN83g7XUAA4su-.jpg
991748830533160960,991748819342721024,photo,https://pbs.twimg.com/media/DcNmS_NWAAAwqrX.jpg
991748830533160960,991748819359543296,photo,https://pbs.twimg.com/media/DcNmS_RWsAAna17.jpg
991748830533160960,991748819338584064,photo,https://pbs.twimg.com/media/DcNmS_MW4AAALQ1.jpg
991748830533160960,991748819355406337,photo,https://pbs.twimg.com/media/DcNmS_QXkAEoTn-.jpg
991748830533160960,991748819342721024,photo,https://pbs.twimg.com/media/DcNmS_NWAAAwqrX.jpg
991748830533160960,991748819359543296,photo,https://pbs.twimg.com/media/DcNmS_RWsAAna17.jpg
991748830533160960,991748819338584064,photo,https://pbs.twimg.com/media/DcNmS_MW4AAALQ1.jpg
991748830533160960,991748819355406337,photo,https://pbs.twimg.com/media/DcNmS_QXkAEoTn-.jpg
991336049711370240,991335972787781632,video,https://pbs.twimg.com/ext_tw_video_thumb/991335972787781632/pu/img/yUYxPhpTlgffF0Ng.jpg
992684600748101632,992684598344724480,photo,https://pbs.twimg.com/media/Dca5YfpWsAAaT7y.jpg
992217855184855041,992195413917782016,video,https://pbs.twimg.com/ext_tw_video_thumb/992195413917782016/pu/img/ItPQdT627Pgd_HUm.jpg
991772352223604736,991772343524515840,animated_gif,https://pbs.twimg.com/tweet_video_thumb/DcN7sRnV4AAzLrO.jpg
991394906164822016,991394899747471360,photo,https://pbs.twimg.com/media/DcIkaJ-VAAAhPnb.jpg
991534027319463936,991533995786616832,video,https://pbs.twimg.com/ext_tw_video_thumb/991533995786616832/pu/img/LkzBVjJtq9mtx9lL.jpg
991550343216533505,991550005944045569,video,https://pbs.twimg.com/ext_tw_video_thumb/991550005944045569/pu/img/zMHXHiL3U4DUYF-y.jpg
991427600714207233,991427591050493952,photo,https://pbs.twimg.com/media/DcJCJCkWAAAoUDJ.jpg
991427600714207233,991427591046402053,photo,https://pbs.twimg.com/media/DcJCJCjXkAUV_xr.jpg
991427600714207233,991427591046352897,photo,https://pbs.twimg.com/media/DcJCJCjW0AEXWW4.jpg
991427600714207233,991427591046393856,photo,https://pbs.twimg.com/media/DcJCJCjXcAAXg6K.jpg
991778411340320768,991778407137542144,photo,https://pbs.twimg.com/media/DcOBNOVWAAAnBQk.jpg
965446949502636032,965446941470584834,photo,https://pbs.twimg.com/media/DWX04MvXcAIep1E.jpg
965446949502636032,965446941470584834,photo,https://pbs.twimg.com/media/DWX04MvXcAIep1E.jpg
992655010348462080,992654993101475842,photo,https://pbs.twimg.com/media/DcaedPhU0AIgOBf.jpg
992655010348462080,992655002865778689,photo,https://pbs.twimg.com/media/Dcaedz5UQAEttkA.jpg
900354364132302848,900354356620472321,photo,https://pbs.twimg.com/media/DH6zhF5WsAE1HzS.jpg
991394906164822016,991394899747471360,photo,https://pbs.twimg.com/media/DcIkaJ-VAAAhPnb.jpg
